,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv,smbopensoft.csv,lamp.csv,thout.csv,bscwweasel.csv,retromenu.csv,capcode.csv,boost-sandbox.csv,stuproa-cims.csv,nodal.csv,pydev.csv,mecat.csv,emite.csv,kdenlive.csv,opentibia.csv,jmri.csv,x-ray-mule.csv,taverna.csv,ivef-sdk.csv,algebsql.csv,jython.csv,unbvision.csv,projectfactory.csv,runuomondains.csv,somap.csv,tigermud.csv,paintown.csv,triplea.csv,fbmanager.csv,google-caja.csv,myfaces.csv,k3b.csv,dspace-gsoc.csv,itext.csv,powerfolder.csv,smartgwt.csv,fido.csv,megameknet.csv,fityk.csv,ondex.csv,poormans.csv,fleet-simulator.csv,hibernate.csv,ninject.csv,sqlpower-library.csv,freenet.csv,onotoa.csv,botsnscouts.csv,mediaportal.csv
botsnscouts.csv,0.78,0.66,0.5,0.55,0.59,0.48,0.75,0.62,0.46,0.33,0.6,0.59,0.56,0.09,0.29,0.32,0.53,0.55,0.05,0.56,0.6,0.62,0.46,0.56,0.37,0.22,0.11,0.31,0.05,0.61,0.66,0.65,0.61,0.5,0.59,0.55,0.71,0.27,0.74,0.55,0.63,0.65,0.64,0.66,0.59,0.71,0.36,0.61,0.65,0.97,0.64,0.44,0.69,0.53,0.38,0.71,0.64
