,f1,g,recall,precision,pf,wins
ardour.csv,0.6,0.67,0.66,0.605,0.245,19
cornerstone.csv,0.36,0.405,0.36,0.69,0.11499999999999999,4
emeraldemu.csv,0.355,0.525,0.475,0.69,0.125,10
grafx2.csv,0.525,0.645,0.645,0.535,0.28500000000000003,12
jahshakafx.csv,0.56,0.66,0.655,0.62,0.27,18
kindb.csv,0.585,0.66,0.72,0.62,0.365,17
maya-work-in-progress.csv,0.595,0.665,0.8,0.47,0.495,11
netatalk.csv,0.59,0.59,0.79,0.5,0.645,7
novembre.csv,0.495,0.53,0.51,0.61,0.25,8
ns-3.csv,0.525,0.425,0.745,0.44999999999999996,0.6950000000000001,1
nullc.csv,0.52,0.6,0.685,0.495,0.395,9
open-beos.csv,0.535,0.635,0.735,0.585,0.42000000000000004,13
pixel-commandos.csv,0.29000000000000004,0.275,0.23500000000000001,0.67,0.08499999999999999,0
planeshift.csv,0.5800000000000001,0.6,0.86,0.44499999999999995,0.735,6
plee-the-bear.csv,0.545,0.565,0.61,0.48,0.54,3
reaper-ecad.csv,0.28,0.24,0.2,0.815,0.015,2
sbml.csv,0.59,0.6799999999999999,0.785,0.51,0.48,14
unimrcp.csv,0.58,0.66,0.725,0.545,0.355,16
unladen-swallow.csv,0.445,0.47,0.425,0.585,0.19,5
xmoto.csv,0.58,0.675,0.6799999999999999,0.525,0.375,15
