,jahshakafx.csv,unladen-swallow.csv,plee-the-bear.csv,reaper-ecad.csv,nullc.csv,ns-3.csv,novembre.csv,emeraldemu.csv,open-beos.csv,maya-work-in-progress.csv,cornerstone.csv,unimrcp.csv,planeshift.csv,grafx2.csv,sbml.csv,kindb.csv,ardour.csv,netatalk.csv,pixel-commandos.csv,xmoto.csv
ardour.csv,0.38,0.4,0.46,0.48,0.39,0.62,0.5,0.47,0.45,0.46,0.35,0.62,0.35,0.31,0.35,0.3,0.4,0.39,0.52,0.37
cornerstone.csv,0.47,0.85,0.98,0.74,0.58,0.59,0.88,0.87,0.86,0.5,0.41,0.47,0.65,0.54,0.89,0.32,0.52,0.47,0.91,0.88
emeraldemu.csv,0.47,0.53,0.47,0.5,0.86,0.96,0.67,0.54,0.81,0.54,0.41,0.8,0.82,0.0,0.47,0.8,0.5,0.5,0.82,0.48
grafx2.csv,0.46,0.46,0.53,0.62,0.53,0.64,0.56,0.54,0.54,0.5,0.35,0.46,0.39,0.35,0.37,0.37,0.42,0.47,0.71,0.44
jahshakafx.csv,0.34,0.42,0.4,0.42,0.39,0.61,0.5,0.42,0.42,0.48,0.36,0.71,0.34,0.29,0.32,0.29,0.36,0.3,0.45,0.44
kindb.csv,0.37,0.49,0.43,0.54,0.37,0.55,0.3,0.43,0.38,0.44,0.38,0.89,0.38,0.38,0.46,0.3,0.4,0.8,0.39,0.39
maya-work-in-progress.csv,0.45,0.42,0.43,0.53,0.46,0.43,0.3,0.35,0.39,0.44,0.32,0.35,0.32,0.32,0.38,0.29,0.34,0.37,0.4,0.44
netatalk.csv,0.39,0.46,0.45,0.52,0.52,0.45,0.36,0.37,0.4,0.52,0.38,0.51,0.34,0.48,0.38,0.4,0.39,0.46,0.43,0.48
novembre.csv,0.5,0.47,0.99,0.79,0.64,0.6,0.48,0.53,0.38,0.6,0.52,0.39,0.93,0.39,0.49,0.31,0.44,0.37,0.65,0.65
ns-3.csv,0.46,0.43,0.75,0.95,0.49,0.45,0.33,0.63,0.43,0.66,0.48,0.42,0.35,0.6,0.58,0.44,0.38,0.43,0.46,0.45
nullc.csv,0.43,0.5,0.4,0.53,0.5,0.53,0.45,0.48,0.52,0.8,0.42,0.7,0.42,0.39,0.47,0.44,0.4,0.69,0.56,0.55
open-beos.csv,0.37,0.41,0.56,0.53,0.43,0.52,0.39,0.37,0.49,0.69,0.59,0.38,0.37,0.4,0.38,0.41,0.36,0.33,0.47,0.42
pixel-commandos.csv,0.86,0.63,0.97,0.69,0.78,0.96,0.89,0.98,0.96,0.67,0.9,0.8,0.96,0.62,0.62,0.77,0.63,0.8,0.9,0.89
planeshift.csv,0.49,0.47,0.42,0.53,0.54,0.45,0.43,0.4,0.4,0.47,0.43,0.39,0.38,0.36,0.42,0.4,0.37,0.38,0.52,0.46
plee-the-bear.csv,0.36,0.59,0.51,0.83,0.48,0.44,0.37,0.38,0.39,0.48,0.38,0.42,0.38,0.54,0.41,0.49,0.41,0.38,0.38,0.41
reaper-ecad.csv,0.57,0.92,0.78,0.54,0.55,0.89,0.0,0.88,0.95,0.5,0.91,0.0,0.68,0.0,0.77,0.83,0.54,0.5,0.0,0.8
sbml.csv,0.4,0.41,0.45,0.46,0.43,0.42,0.33,0.35,0.4,0.53,0.33,0.36,0.32,0.43,0.35,0.33,0.36,0.31,0.37,0.47
unimrcp.csv,0.45,0.46,0.47,0.5,0.42,0.44,0.33,0.41,0.44,0.47,0.33,0.41,0.35,0.45,0.42,0.3,0.37,0.55,0.46,0.42
unladen-swallow.csv,0.69,0.54,0.61,0.89,0.88,0.52,0.37,0.51,0.52,0.56,0.68,0.4,0.49,0.42,0.7,0.44,0.41,0.38,0.48,0.91
xmoto.csv,0.41,0.47,0.5,0.8,0.48,0.44,0.42,0.5,0.5,0.56,0.42,0.48,0.43,0.34,0.36,0.37,0.4,0.42,0.44,0.46
