,jahshakafx.csv,unladen-swallow.csv,plee-the-bear.csv,reaper-ecad.csv,nullc.csv,ns-3.csv,novembre.csv,emeraldemu.csv,open-beos.csv,maya-work-in-progress.csv,cornerstone.csv,unimrcp.csv,planeshift.csv,grafx2.csv,sbml.csv,kindb.csv,ardour.csv,netatalk.csv,pixel-commandos.csv,xmoto.csv
ardour.csv,0.7,0.34,0.23,0.4,0.58,0.38,0.42,0.62,0.56,0.69,0.56,0.42,0.75,0.72,0.72,0.82,0.71,0.63,0.26,0.62
cornerstone.csv,0.54,0.28,0.3,0.36,0.35,0.42,0.09,0.36,0.07,0.12,0.69,0.53,0.46,0.52,0.21,0.75,0.58,0.39,0.27,0.36
emeraldemu.csv,0.56,0.32,0.15,0.28,0.21,0.23,0.44,0.63,0.45,0.6,0.58,0.19,0.39,0.05,0.66,0.26,0.61,0.25,0.29,0.58
grafx2.csv,0.56,0.32,0.18,0.37,0.4,0.43,0.48,0.58,0.49,0.7,0.59,0.48,0.7,0.77,0.78,0.81,0.63,0.48,0.29,0.61
jahshakafx.csv,0.7,0.34,0.18,0.3,0.47,0.43,0.45,0.59,0.55,0.6,0.59,0.5,0.74,0.75,0.75,0.77,0.69,0.47,0.24,0.57
kindb.csv,0.61,0.25,0.16,0.35,0.77,0.41,0.41,0.54,0.56,0.68,0.61,0.39,0.73,0.75,0.65,0.87,0.69,0.42,0.19,0.62
maya-work-in-progress.csv,0.53,0.3,0.19,0.33,0.88,0.63,0.44,0.54,0.57,0.78,0.67,0.56,0.82,0.78,0.72,0.8,0.71,0.54,0.09,0.62
netatalk.csv,0.63,0.24,0.12,0.28,0.57,0.62,0.46,0.5,0.54,0.61,0.62,0.38,0.8,0.67,0.83,0.81,0.66,0.58,0.09,0.6
novembre.csv,0.65,0.32,0.09,0.17,0.36,0.46,0.61,0.45,0.53,0.5,0.49,0.6,0.16,0.59,0.58,0.85,0.67,0.55,0.25,0.47
ns-3.csv,0.52,0.32,0.09,0.06,0.73,0.72,0.45,0.22,0.53,0.49,0.61,0.43,0.83,0.61,0.56,0.76,0.7,0.43,0.07,0.62
nullc.csv,0.53,0.2,0.11,0.25,0.89,0.56,0.48,0.51,0.51,0.38,0.6,0.4,0.74,0.72,0.74,0.75,0.69,0.33,0.19,0.55
open-beos.csv,0.65,0.32,0.21,0.29,0.58,0.54,0.46,0.53,0.61,0.5,0.39,0.45,0.72,0.76,0.76,0.85,0.71,0.42,0.18,0.58
pixel-commandos.csv,0.07,0.2,0.12,0.21,0.31,0.25,0.5,0.28,0.23,0.11,0.14,0.12,0.3,0.5,0.56,0.47,0.51,0.33,0.57,0.31
planeshift.csv,0.47,0.22,0.12,0.23,0.8,0.73,0.44,0.56,0.56,0.6,0.64,0.44,0.77,0.71,0.8,0.83,0.7,0.5,0.1,0.6
plee-the-bear.csv,0.66,0.29,0.27,0.07,0.62,0.65,0.38,0.39,0.55,0.69,0.54,0.43,0.68,0.6,0.63,0.7,0.61,0.39,0.12,0.49
reaper-ecad.csv,0.55,0.26,0.23,0.45,0.36,0.1,0.12,0.47,0.21,0.06,0.3,0.0,0.45,0.0,0.45,0.3,0.57,0.25,0.4,0.24
sbml.csv,0.59,0.32,0.16,0.31,0.56,0.66,0.47,0.5,0.6,0.61,0.73,0.51,0.82,0.59,0.83,0.83,0.69,0.42,0.12,0.61
unimrcp.csv,0.56,0.28,0.17,0.35,0.59,0.58,0.41,0.56,0.57,0.7,0.63,0.61,0.73,0.58,0.73,0.82,0.7,0.48,0.15,0.64
unladen-swallow.csv,0.45,0.32,0.24,0.12,0.24,0.46,0.38,0.44,0.47,0.52,0.42,0.54,0.53,0.57,0.38,0.58,0.65,0.53,0.11,0.26
xmoto.csv,0.55,0.3,0.19,0.14,0.66,0.65,0.5,0.57,0.52,0.59,0.61,0.44,0.66,0.72,0.76,0.83,0.69,0.41,0.13,0.68
