,f1,g,recall,precision,pf,wins
chipster.csv,0.12,0.2,0.17,0.14,0.04,0
fontforge.csv,0.54,0.36,0.89,0.41,0.89,4
glas.csv,0.48,0.54,0.78,0.43,0.72,11
gmerlin.csv,0.28,0.36,0.78,0.17,0.65,2
hannosset.csv,0.27,0.26,0.22,0.39,0.21,1
hatari.csv,0.51,0.54,0.74,0.43,0.67,13
jaolt.csv,0.44,0.57,0.68,0.37,0.55,12
jcl.csv,0.46,0.56,0.61,0.46,0.45,14
ltp.csv,0.42,0.5,0.66,0.41,0.64,6
mia.csv,0.33,0.42,0.44,0.48,0.22,8
net-snmp.csv,0.47,0.52,0.72,0.41,0.63,9
opde.csv,0.48,0.47,0.67,0.42,0.54,10
oppna-program-hsatools.csv,0.53,0.55,0.84,0.45,0.69,15
powerfolder-.csv,0.23,0.44,0.41,0.47,0.19,7
qlc.csv,0.32,0.51,0.47,0.22,0.19,5
tcl.csv,0.53,0.13,1.0,0.36,0.96,3
