,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,cataclysmos.csv,fontforge.csv,jcl.csv,quantlib.csv
chipster.csv,0.15,0.61,0.45,0.24,0.97,0.95,0.0,0.25,0.5,0.12
fontforge.csv,0.78,0.87,0.34,0.4,0.98,0.55,1.0,0.96,0.71,0.21
hatari.csv,0.2,0.65,0.97,0.68,0.55,0.45,0.0,0.33,0.5,0.54
jcl.csv,0.32,0.0,0.17,0.24,0.01,0.2,0.0,0.25,0.93,0.08
ltp.csv,0.22,0.29,0.21,0.16,0.99,0.05,0.0,0.04,0.0,0.0
net-snmp.csv,0.98,0.52,0.38,0.52,0.78,0.47,0.0,0.92,0.79,0.33
opde.csv,0.54,0.55,0.24,0.96,0.33,0.5,0.0,0.29,0.64,0.42
powerfolder-.csv,0.0,0.97,0.0,0.04,0.03,0.15,0.0,0.0,0.79,0.04
quantlib.csv,0.29,0.65,0.1,0.36,0.76,0.7,1.0,0.04,0.43,0.92
