,recall,precision,pf,pci_20,ifa,wins
bionote.csv,0.215,0.65,0.165,0.7,0.0,10
echongl.csv,0.595,0.615,0.575,0.635,0.0,8
hazelcast.csv,0.745,0.5900000000000001,0.67,0.335,0.0,4
japano.csv,0.66,0.5700000000000001,0.745,0.495,0.5,1
jmol.csv,0.865,0.61,0.905,0.415,0.0,5
mobicents.csv,0.63,0.6699999999999999,0.505,0.41500000000000004,0.0,7
nunit.csv,0.505,0.555,0.315,0.52,1.0,0
openefm.csv,0.375,0.64,0.265,0.64,0.0,9
snakeyaml.csv,0.235,0.67,0.14500000000000002,0.675,0.0,11
trackit.csv,0.33999999999999997,0.44,0.33999999999999997,0.74,0.5,2
unicase.csv,0.755,0.585,0.63,0.43,0.5,3
wheat.csv,0.42,0.695,0.405,0.5700000000000001,0.5,6
