,0,1,2,3,4,5,6,7,8
inkscape.csv,0.1,0.1,0.775,0.75,0.1,0.675,0.5,0.1,0.65
wxcrp.csv,0.5,0.165,0.33,0.5,0.165,0.33,0.41500000000000004,0.165,0.41500000000000004
bacula.csv,0.21000000000000002,0.3,0.6,0.4,0.3,0.635,0.3,0.3,0.6
extprosys.csv,0.17,0.365,0.45,0.185,0.365,0.365,0.0,0.365,0.4
fritzing.csv,0.43,0.8049999999999999,0.665,0.87,0.8049999999999999,0.595,0.29,0.8049999999999999,0.62
robocode.csv,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.25
capcode.csv,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
openefm.csv,0.33,0.33,0.585,0.41500000000000004,0.33,0.41500000000000004,0.0,0.33,0.585
etics.csv,0.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0
novembre.csv,0.0,0.0,0.25,0.5,0.0,0.25,0.0,0.0,0.0
lmms.csv,0.11499999999999999,0.5,0.63,0.92,0.5,0.665,0.21999999999999997,0.5,0.665
codeblocks.csv,0.745,0.61,0.67,0.73,0.61,0.655,0.215,0.61,0.7
ontomorphtab.csv,0.0,0.41500000000000004,0.71,0.29000000000000004,0.41500000000000004,0.71,0.0,0.41500000000000004,0.71
x-ray-mule.csv,0.0,0.0,0.835,0.0,0.0,1.0,0.0,0.0,0.835
openintents.csv,0.5,0.5,0.33,0.0,0.5,0.41500000000000004,0.25,0.5,0.5
atomsite.csv,0.5,0.41500000000000004,0.5,0.41500000000000004,0.41500000000000004,0.5,0.0,0.41500000000000004,0.5
bloodycore.csv,0.43,0.0,0.43,0.7849999999999999,0.0,0.36,0.36,0.0,0.43
checker-framework.csv,0.75,0.25,0.0,0.75,0.25,0.0,0.0,0.25,0.0
arianne.csv,0.15000000000000002,0.2,0.55,0.7,0.2,0.55,0.15000000000000002,0.2,0.55
dsworkbench.csv,0.7,0.1,0.7,0.4,0.1,0.6,0.30000000000000004,0.1,0.7
electric-core.csv,0.06,0.06,0.365,0.7849999999999999,0.06,0.36,0.515,0.06,0.41000000000000003
atlc.csv,0.25,0.5,0.675,1.0,0.5,0.675,0.1,0.5,0.55
rosegarden.csv,0.62,0.4,0.6499999999999999,0.8,0.4,0.6499999999999999,0.45,0.4,0.6499999999999999
linuxsh.csv,1.0,0.0,0.75,0.25,0.0,0.25,0.0,0.0,0.75
theresa.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jcae.csv,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dxengine.csv,0.5,0.33,0.41500000000000004,0.33,0.33,0.41500000000000004,0.0,0.33,0.67
uwom-server.csv,0.17,0.0,0.45,0.0,0.0,0.265,0.55,0.0,0.41500000000000004
ivatamasks.csv,0.6499999999999999,0.2,0.7,0.6499999999999999,0.2,0.7,0.4,0.2,0.8
playerstage.csv,0.5,0.33,0.55,0.67,0.33,0.635,0.41500000000000004,0.33,0.67
rtb-team.csv,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
projectts.csv,0.0,0.29000000000000004,0.585,0.0,0.29000000000000004,0.67,0.0,0.29000000000000004,0.585
autofac.csv,0.33,0.33,0.67,0.0,0.33,0.67,0.0,0.33,0.67
knowledge.csv,0.83,0.83,1.0,0.915,0.83,1.0,0.25,0.83,1.0
esmf.csv,0.125,0.125,0.33,0.25,0.125,0.165,0.33,0.125,0.0
abbot.csv,0.5,0.0,0.75,0.5,0.0,0.75,0.225,0.0,0.675
konversation.csv,1.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0
arsenal-1.csv,0.33,0.0,0.33,0.41500000000000004,0.0,0.165,0.0,0.0,0.165
utgb.csv,0.46,0.0,0.67,0.5,0.0,0.67,0.0,0.0,0.585
taokgame.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
openmeetings.csv,0.165,0.0,0.75,0.5,0.0,0.585,0.5,0.0,0.25
nosleepsoftware.csv,0.0,0.0,0.5,1.0,0.0,0.5,0.5,0.0,0.5
jsidplay2.csv,0.0,0.185,0.83,0.5,0.185,0.815,0.45,0.185,0.83
chipster.csv,0.41500000000000004,0.22999999999999998,0.46499999999999997,0.215,0.22999999999999998,0.5,0.15500000000000003,0.22999999999999998,0.62
badtrinitycore.csv,0.225,0.2,0.6,0.0,0.2,0.55,0.675,0.2,0.6
redshell.csv,0.29000000000000004,0.72,0.975,0.63,0.72,0.97,0.37,0.72,0.945
zengine.csv,0.0,0.625,0.75,0.71,0.625,0.75,0.25,0.625,0.75
javagroups.csv,0.9,0.2,0.2,0.8,0.2,0.325,0.225,0.2,0.4
hazelcast.csv,0.8,0.67,1.0,0.635,0.67,1.0,0.185,0.67,1.0
xuggle.csv,1.0,0.675,0.30000000000000004,0.8,0.675,0.30000000000000004,0.425,0.675,0.2
moviesandbox.csv,0.775,1.0,0.675,0.55,1.0,0.45,0.25,1.0,0.625
jrefactory.csv,0.4,0.45,0.635,0.4,0.45,0.7350000000000001,0.2,0.45,0.7350000000000001
alembik.csv,1.0,1.0,0.5,0.0,1.0,0.75,0.165,1.0,1.0
mule.csv,0.0,0.67,0.605,0.29,0.67,0.64,0.10500000000000001,0.67,0.64
aubit4gl.csv,0.0,0.0,0.6,0.365,0.0,0.55,0.7350000000000001,0.0,0.635
sepgsql.csv,1.0,0.0,0.835,0.835,0.0,0.835,0.67,0.0,0.67
sblim.csv,0.0,0.0,0.75,1.0,0.0,0.75,0.5,0.0,1.0
