,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,wheat.csv,panda3d.csv
benojt.csv,0.0,4.0,4.0,0.0,42.0,0.0,3.0
jahshaka.csv,0.0,0.0,5.0,0.0,23.0,1.0,4.0
jatlas.csv,12.0,59.0,0.0,0.0,0.0,51.0,154.0
jedit.csv,0.0,0.0,5.0,0.0,0.0,0.0,4.0
open-media-library.csv,5.0,10.0,0.0,0.0,14.0,1.0,4.0
panda3d.csv,0.0,3.0,2.0,0.0,24.0,0.0,0.0
wheat.csv,4.0,11.0,3.0,0.0,11.0,0.0,9.0
