,go.csv,yale.csv,freebios.csv,vars-redux.csv,gnupdate.csv,alsa.csv,qse.csv,pgui.csv,pcsx2.csv,rebecca-aiml.csv,wxjs.csv,glelite.csv,ffigo.csv,gstreamer.csv,skia.csv,biopax.csv,metacosm.csv
alsa.csv,1.0,24.0,0.0,2.0,7.0,0.0,6.0,0.0,0.0,90.0,13.0,0.0,1.0,3.0,3.0,1.0,1.0
biopax.csv,3.0,81.0,1.0,2.0,2.0,0.0,6.0,1.0,0.0,3.0,46.0,0.0,0.0,4.0,6.0,0.0,1.0
ffigo.csv,123.0,30.0,99.0,1.0,3.0,0.0,0.0,168.0,0.0,3.0,97.0,0.0,0.0,342.0,2.0,1.0,1.0
freebios.csv,3.0,78.0,0.0,1.0,2.0,0.0,7.0,2.0,0.0,2.0,23.0,0.0,2.0,3.0,6.0,0.0,1.0
glelite.csv,4.0,81.0,1.0,1.0,2.0,0.0,7.0,3.0,0.0,3.0,44.0,0.0,1.0,4.0,4.0,1.0,7.0
gnupdate.csv,3.0,8.0,1.0,3.0,0.0,0.0,4.0,1.0,0.0,18.0,29.0,0.0,2.0,1.0,1.0,2.0,0.0
go.csv,0.0,20.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,17.0,14.0,0.0,0.0,4.0,1.0,0.0,3.0
gstreamer.csv,2.0,81.0,4.0,2.0,15.0,0.0,4.0,1.0,1.0,22.0,30.0,0.0,1.0,1.0,2.0,2.0,1.0
metacosm.csv,0.0,15.0,0.0,3.0,6.0,0.0,2.0,0.0,0.0,18.0,10.0,0.0,2.0,3.0,4.0,1.0,0.0
pcsx2.csv,0.0,61.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,30.0,0.0,0.0,2.0,4.0,1.0,1.0
pgui.csv,123.0,962.0,0.0,1.0,2.0,259.0,2.0,0.0,271.0,185.0,97.0,0.0,119.0,342.0,2.0,1.0,1.0
qse.csv,123.0,76.0,99.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,22.0,0.0,1.0,0.0,4.0,1.0,1.0
rebecca-aiml.csv,0.0,26.0,0.0,0.0,3.0,1.0,2.0,2.0,5.0,0.0,11.0,0.0,0.0,3.0,2.0,0.0,0.0
skia.csv,0.0,0.0,2.0,2.0,9.0,0.0,4.0,3.0,3.0,6.0,6.0,0.0,1.0,0.0,2.0,0.0,1.0
vars-redux.csv,0.0,40.0,1.0,0.0,6.0,0.0,5.0,0.0,0.0,3.0,33.0,0.0,0.0,3.0,4.0,0.0,0.0
wxjs.csv,123.0,24.0,0.0,115.0,105.0,0.0,81.0,168.0,1.0,1.0,8.0,0.0,119.0,1.0,1.0,0.0,57.0
yale.csv,4.0,19.0,0.0,8.0,2.0,0.0,3.0,2.0,0.0,1.0,23.0,0.0,2.0,4.0,6.0,0.0,0.0
