,recall,precision,pf,wins
bdbbasic.csv,0.565,0.63,0.305,15
brlcad.csv,0.895,0.44999999999999996,0.92,2
genoviz.csv,0.0,0.0,0.0,0
gnupdate.csv,0.48,0.5700000000000001,0.44,6
google-gears.csv,0.85,0.45499999999999996,0.86,3
konversation.csv,0.095,0.585,0.04,12
linux-ntfs.csv,0.505,0.515,0.375,8
linuxsh.csv,0.25,0.79,0.045,17
modplug.csv,0.9,0.47,0.675,5
nativeclient.csv,0.645,0.49,0.45499999999999996,7
ogre.csv,1.0,0.43,1.0,1
openfrag.csv,0.9,0.46499999999999997,0.715,4
projecteqemu.csv,0.525,0.7,0.19,16
qse.csv,0.565,0.635,0.31,14
sandiaportals.csv,0.745,0.47,0.475,9
sauerbraten.csv,0.56,0.52,0.345,10
turbotrader-bos.csv,0.36,0.63,0.17,13
xapian.csv,0.5549999999999999,0.575,0.365,11
