,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.56,0.03,0.27,0.99
emftriple.csv,0.0,1.0,0.0,0.06
fluent-nhibernate.csv,0.39,0.04,1.0,0.22
gpsmid.csv,0.97,0.03,0.34,0.49
