,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.47,0.36,0.25,0.0
emftriple.csv,0.0,0.0,0.0,0.0
fluent-nhibernate.csv,0.11,0.24,0.0,0.04
gpsmid.csv,0.0,0.37,0.33,0.13
