,gpsmid.csv,emftriple.csv,fluent-nhibernate.csv,columba.csv
columba.csv,0.67,0.98,0.53,0.01
emftriple.csv,1.0,0.0,1.0,0.97
fluent-nhibernate.csv,0.74,0.94,0.0,0.86
gpsmid.csv,0.06,0.98,0.35,0.58
