,f1,g,recall,precision,pf,wins
alpine.csv,0.535,0.52,0.66,0.46499999999999997,0.4,11
badtrinity-zero.csv,0.435,0.48,0.55,0.405,0.35,6
boost.csv,0.55,0.585,0.575,0.525,0.33,15
critterding.csv,0.525,0.39,0.87,0.395,0.88,3
enzo.csv,0.515,0.485,0.8200000000000001,0.375,0.815,4
etics.csv,0.545,0.51,0.47,0.655,0.16,17
fmri-dmt.csv,0.475,0.44,0.6,0.35,0.705,2
genecys.csv,0.535,0.475,0.795,0.395,0.76,5
gusanos.csv,0.57,0.62,0.74,0.5,0.535,14
kftpgrabber.csv,0.425,0.43,0.385,0.605,0.185,10
kvs.csv,0.325,0.305,0.265,0.45999999999999996,0.24,1
mcore3d.csv,0.475,0.495,0.46499999999999997,0.5,0.28500000000000003,9
modplug.csv,0.545,0.545,0.9,0.405,0.785,8
monetdb.csv,0.425,0.415,0.365,0.5,0.16,7
ogrehg.csv,0.565,0.61,0.605,0.585,0.305,19
passwordsafe.csv,0.57,0.645,0.6950000000000001,0.565,0.435,18
projecteqemu.csv,0.545,0.5549999999999999,0.51,0.585,0.235,16
quarkplayer.csv,0.20500000000000002,0.235,0.2,0.35,0.26,0
reactos-mirror.csv,0.58,0.605,0.6799999999999999,0.51,0.485,13
xbplayer.csv,0.525,0.55,0.525,0.525,0.28500000000000003,12
