,recall,precision,pf,cdom,bellwether
1,0.65,0.575,0.48,6.0,icescrum.csv
9,0.9199999999999999,0.9199999999999999,0.55,1.0,columba.csv
12,0.835,0.835,0.47,1.0,yafdotnet.csv
15,0.64,0.69,0.39,2.0,kmatplot.csv
21,0.525,0.4,0.3,19.0,xinity.csv
42,0.4,0.27,0.2,19.0,maidsafe-dht.csv
19,0.94,0.96,0.94,0.0,javagroups.csv
20,0.81,0.905,0.81,0.0,jvcl.csv
