,plearn.csv,nsis.csv,aztec.csv,papertoolkit.csv,qdvdauthor.csv,tango-cs.csv
aztec.csv,3.0,1.0,0.0,19.0,0.0,0.0
nsis.csv,5.0,0.0,42.0,13.0,0.0,2.0
papertoolkit.csv,204.0,92.0,318.0,0.0,0.0,113.0
plearn.csv,0.0,1.0,48.0,7.0,0.0,0.0
qdvdauthor.csv,5.0,0.0,30.0,5.0,0.0,2.0
tango-cs.csv,17.0,1.0,47.0,1.0,0.0,0.0
