,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,libtorrent.csv,nebuladevice.csv
ikvm.csv,0.5,0.85,0.06,0.34,0.56,0.75,0.21
libtorrent.csv,0.81,0.43,0.12,0.42,0.85,0.83,0.37
mcmc-jags.csv,0.57,0.48,0.09,0.74,0.79,0.8,0.26
nebuladevice.csv,0.71,0.21,0.0,0.42,0.0,0.55,0.43
olap-navigator.csv,0.9,0.43,0.16,0.52,0.71,0.61,0.4
pidgin.csv,0.72,0.64,0.09,0.59,0.8,0.74,0.27
sepgsql.csv,0.75,0.49,0.19,0.35,0.76,0.53,0.19
