,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,libtorrent.csv,nebuladevice.csv
ikvm.csv,0.91,0.05,0.89,0.85,0.8,0.97,1.0
libtorrent.csv,0.76,0.91,0.69,0.63,0.59,0.0,0.82
mcmc-jags.csv,0.55,0.68,0.75,0.07,0.65,0.73,0.87
nebuladevice.csv,0.9,0.87,0.85,0.81,0.83,0.86,0.07
olap-navigator.csv,0.02,0.56,0.49,0.54,0.57,0.51,0.78
pidgin.csv,0.51,0.7,0.78,0.6,0.04,0.58,0.68
sepgsql.csv,0.83,0.76,0.11,0.8,0.86,0.91,1.0
