,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,libtorrent.csv,nebuladevice.csv
ikvm.csv,0.37,0.96,0.18,0.35,0.27,0.32,0.09
libtorrent.csv,0.56,0.38,0.66,0.5,0.7,1.0,0.51
mcmc-jags.csv,0.6,0.54,0.4,0.94,0.59,0.57,0.35
nebuladevice.csv,0.23,0.17,0.18,0.24,0.2,0.18,0.94
olap-navigator.csv,0.98,0.64,0.68,0.52,0.51,0.56,0.31
pidgin.csv,0.58,0.61,0.57,0.55,0.98,0.61,0.67
sepgsql.csv,0.25,0.31,0.91,0.24,0.17,0.12,0.0
