,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,libtorrent.csv,nebuladevice.csv
ikvm.csv,0.67,0.0,0.25,0.52,0.2,0.89,0.37
libtorrent.csv,0.7,0.87,0.68,0.33,0.56,0.0,0.82
mcmc-jags.csv,0.37,0.5,0.42,0.0,0.55,0.67,0.56
nebuladevice.csv,0.41,0.07,0.06,0.1,0.06,0.17,0.0
olap-navigator.csv,0.0,0.47,0.4,0.07,0.17,0.17,0.25
pidgin.csv,0.22,0.67,0.77,0.38,0.03,0.44,0.68
sepgsql.csv,0.26,0.23,0.0,0.02,0.06,0.17,0.01
