,recall,precision,pf,pci_20,ifa,wins
fceugc.csv,0.53,0.46499999999999997,0.375,0.56,3.5,3
flexpay.csv,0.38,0.425,0.275,0.66,1.0,5
jstock.csv,0.27,0.6100000000000001,0.17,0.78,1.0,9
keyczar.csv,0.155,0.215,0.31,0.74,6.5,0
modellus.csv,0.43,0.655,0.23500000000000001,0.61,0.0,8
open-data-kit.csv,0.595,0.58,0.44999999999999996,0.52,0.5,4
phet.csv,0.445,0.255,0.645,0.63,3.0,1
qtractor.csv,0.52,0.5449999999999999,0.265,0.495,0.5,6
sumatrapdf.csv,0.86,0.475,0.6499999999999999,0.43,1.0,2
synergyspace.csv,0.375,0.5,0.25,0.69,0.5,7
