,maidsafe-dht.csv,atlc.csv,theresa.csv,playerstage.csv,knowledge.csv,gnukeda.csv,enlightenment.csv,boost-sandbox.csv,yaprm.csv,kowari.csv,fceugc.csv,proftp.csv,jaolt.csv,tcvp.csv,dspace-gsoc.csv,lufa-lib.csv,xapian.csv,pixel-commandos.csv,uwom.csv
atlc.csv,0.46,0.51,0.37,0.4,0.43,0.49,0.51,0.43,0.32,0.36,0.43,0.43,0.36,0.64,0.31,0.51,0.39,0.46,0.4
boost-sandbox.csv,0.56,0.0,0.92,0.62,0.65,0.93,0.95,0.46,0.57,0.39,0.68,0.89,0.65,0.52,0.48,0.97,0.78,0.64,0.66
dspace-gsoc.csv,0.88,0.62,0.83,0.59,0.86,0.71,0.99,0.94,0.94,0.41,0.55,0.75,0.85,0.0,0.38,0.53,0.95,0.87,0.99
enlightenment.csv,0.49,0.59,0.45,0.47,0.41,0.62,0.54,0.45,0.35,0.36,0.54,0.4,0.38,0.63,0.34,0.49,0.59,0.64,0.48
fceugc.csv,0.71,0.8,0.85,0.62,0.57,0.71,0.65,0.96,0.6,0.92,0.62,0.45,0.89,0.8,0.88,0.89,0.76,0.75,0.67
gnukeda.csv,0.46,0.55,0.43,0.37,0.37,0.58,0.48,0.43,0.5,0.35,0.39,0.34,0.35,0.49,0.31,0.49,0.58,0.53,0.42
jaolt.csv,0.54,0.51,0.48,0.39,0.43,0.46,0.55,0.78,0.37,0.38,0.33,0.3,0.4,0.73,0.56,0.55,0.44,0.44,0.46
knowledge.csv,0.39,0.42,0.42,0.35,0.4,0.46,0.45,0.39,0.34,0.36,0.42,0.38,0.35,0.38,0.3,0.52,0.46,0.43,0.39
kowari.csv,0.77,0.82,0.62,0.85,0.48,0.52,0.69,0.91,0.88,0.83,0.62,0.47,0.78,0.8,0.0,0.97,0.67,0.83,0.62
lufa-lib.csv,0.68,0.81,0.44,0.63,0.47,0.62,0.6,0.5,0.59,0.87,0.58,0.61,0.47,0.37,0.67,0.75,0.61,0.48,0.67
maidsafe-dht.csv,0.79,0.0,0.67,0.74,0.67,0.53,0.96,0.93,0.83,0.52,0.69,0.45,0.93,0.0,0.75,0.95,0.68,0.65,0.86
pixel-commandos.csv,0.83,0.8,0.0,0.92,0.8,0.67,0.92,0.83,0.75,0.78,0.8,0.0,0.67,0.0,0.5,0.89,0.5,0.75,0.98
playerstage.csv,0.65,0.86,0.55,0.6,0.46,0.88,0.63,0.49,0.58,0.65,0.91,0.85,0.56,0.68,0.83,0.57,0.89,0.82,0.59
proftp.csv,0.9,0.56,0.67,0.85,0.75,0.75,0.78,0.62,0.56,0.45,0.56,0.47,0.59,0.5,0.59,0.56,0.63,0.93,0.72
tcvp.csv,0.76,0.86,0.92,0.79,0.92,0.65,0.74,0.92,0.58,0.54,0.76,0.58,0.96,0.89,0.8,0.98,0.64,0.95,0.82
theresa.csv,0.5,0.0,0.75,0.67,0.67,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.83,0.95
uwom.csv,0.48,0.43,0.78,0.63,0.53,0.48,0.85,0.83,0.94,0.64,0.42,0.44,0.47,0.53,0.77,0.52,0.74,0.46,0.8
xapian.csv,0.46,0.6,0.52,0.49,0.42,0.55,0.52,0.51,0.7,0.42,0.54,0.5,0.49,0.43,0.58,0.71,0.8,0.6,0.5
yaprm.csv,0.52,0.67,0.71,0.69,0.61,0.58,0.73,0.62,0.53,0.4,0.59,0.59,0.68,0.8,0.5,0.93,0.52,0.7,0.61
