,maidsafe-dht.csv,atlc.csv,theresa.csv,playerstage.csv,knowledge.csv,gnukeda.csv,enlightenment.csv,boost-sandbox.csv,yaprm.csv,kowari.csv,fceugc.csv,proftp.csv,jaolt.csv,tcvp.csv,dspace-gsoc.csv,lufa-lib.csv,xapian.csv,pixel-commandos.csv,uwom.csv
atlc.csv,0.78,0.0,0.8,0.72,0.82,0.57,0.71,0.73,0.86,0.91,0.7,0.79,0.77,0.9,0.79,0.82,0.81,0.74,0.76
boost-sandbox.csv,0.7,1.0,1.03,0.66,0.68,0.78,0.98,0.01,0.75,0.72,0.7,0.84,0.63,0.57,0.75,0.94,0.64,0.86,0.77
dspace-gsoc.csv,0.75,0.56,1.01,0.79,0.89,0.68,0.84,0.89,0.91,0.45,0.65,0.97,0.72,1.0,0.06,0.76,0.95,0.52,0.8
enlightenment.csv,0.73,0.57,0.92,0.51,0.63,0.56,0.04,0.63,0.88,0.87,0.62,0.67,0.75,0.86,0.66,0.66,0.57,0.44,0.55
fceugc.csv,0.65,0.88,0.4,0.64,0.59,0.75,0.69,0.81,0.72,0.73,0.0,0.69,0.8,0.69,0.84,0.9,0.69,0.5,0.62
gnukeda.csv,0.76,0.44,0.78,0.74,0.47,0.03,0.59,0.8,0.74,0.94,0.61,0.52,0.77,0.77,0.62,0.63,0.59,0.58,0.55
jaolt.csv,0.48,0.61,0.4,0.64,0.57,0.61,0.67,0.87,0.68,0.68,0.57,0.59,0.01,0.8,0.79,0.6,0.49,0.42,0.54
knowledge.csv,0.93,0.76,1.0,0.98,0.0,0.82,0.89,0.98,1.0,1.01,0.94,0.84,0.76,0.97,0.95,0.98,0.78,0.86,0.98
kowari.csv,0.73,0.76,0.4,0.79,0.64,0.87,0.71,0.91,0.87,0.14,0.59,0.55,0.82,0.91,1.0,0.89,0.9,0.75,0.57
lufa-lib.csv,0.8,0.88,0.81,0.66,0.42,0.72,0.65,0.73,0.82,1.04,0.82,0.71,0.7,0.75,0.81,0.02,0.7,0.65,0.67
maidsafe-dht.csv,0.07,1.0,0.36,0.79,0.81,0.7,0.94,0.88,0.79,0.51,0.78,0.53,0.84,1.0,0.89,0.95,0.73,0.53,0.66
pixel-commandos.csv,0.79,0.88,1.0,0.85,0.92,0.92,0.97,0.95,0.95,0.74,0.91,1.0,0.97,1.0,0.97,0.97,0.92,0.0,0.79
playerstage.csv,0.76,0.68,0.52,0.05,0.44,0.91,0.65,0.75,0.81,0.9,0.67,0.86,0.65,0.81,0.85,0.71,0.69,0.77,0.66
proftp.csv,0.72,0.75,1.0,0.87,0.78,0.8,0.8,0.72,0.57,0.72,0.71,0.04,0.7,1.0,0.67,0.83,0.69,0.52,0.79
tcvp.csv,0.7,0.94,1.03,0.98,1.04,0.77,0.79,0.96,0.58,0.84,0.58,0.6,0.77,0.0,0.96,0.9,0.83,0.53,0.78
theresa.csv,0.86,1.0,0.02,0.95,0.95,1.0,0.97,0.99,1.0,1.0,1.0,1.0,0.95,1.0,1.0,0.99,1.0,0.75,0.92
uwom.csv,0.69,0.97,1.06,0.55,0.9,0.96,0.71,0.79,0.79,0.77,0.68,0.87,0.61,0.76,0.87,1.0,0.85,0.69,0.07
xapian.csv,0.69,0.87,0.56,0.52,0.64,0.69,0.74,0.73,0.85,0.73,0.69,0.68,0.59,0.95,0.86,0.66,0.08,0.59,0.73
yaprm.csv,0.51,0.67,0.22,0.66,1.14,0.66,0.74,0.57,0.06,0.76,0.67,0.62,0.68,0.89,0.54,0.85,0.75,0.33,0.62
