,maidsafe-dht.csv,atlc.csv,theresa.csv,playerstage.csv,knowledge.csv,gnukeda.csv,enlightenment.csv,boost-sandbox.csv,yaprm.csv,kowari.csv,fceugc.csv,proftp.csv,jaolt.csv,tcvp.csv,dspace-gsoc.csv,lufa-lib.csv,xapian.csv,pixel-commandos.csv,uwom.csv
atlc.csv,10.0,0.0,39.0,1.0,0.0,0.0,1.0,2.0,5.0,11.0,0.0,2.0,1.0,19.0,0.0,7.0,2.0,27.0,16.0
boost-sandbox.csv,2.0,69.0,52.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,3.0,1.0,6.0,1.0,5.0,2.0,34.0,8.0
dspace-gsoc.csv,7.0,0.0,52.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,82.0,0.0,2.0,2.0,10.0,1.0
enlightenment.csv,17.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,6.0,3.0,14.0,0.0,3.0,0.0,23.0,14.0
fceugc.csv,4.0,0.0,11.0,1.0,0.0,2.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,4.0,1.0,6.0,0.0,0.0,22.0
gnukeda.csv,24.0,1.0,38.0,2.0,0.0,0.0,0.0,1.0,5.0,5.0,3.0,2.0,0.0,6.0,1.0,3.0,0.0,32.0,5.0
jaolt.csv,1.0,0.0,19.0,8.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,7.0,0.0,3.0,1.0,2.0,3.0,14.0,0.0
knowledge.csv,7.0,0.0,49.0,1.0,0.0,2.0,1.0,2.0,0.0,8.0,0.0,2.0,0.0,19.0,1.0,11.0,1.0,33.0,40.0
kowari.csv,3.0,0.0,10.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,54.0,0.0,8.0,2.0,28.0
lufa-lib.csv,6.0,2.0,36.0,0.0,0.0,1.0,0.0,1.0,0.0,84.0,0.0,7.0,1.0,6.0,1.0,0.0,1.0,38.0,6.0
maidsafe-dht.csv,0.0,69.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,82.0,0.0,0.0,4.0,6.0,31.0
pixel-commandos.csv,2.0,0.0,52.0,2.0,0.0,0.0,0.0,1.0,2.0,12.0,1.0,66.0,0.0,82.0,1.0,2.0,0.0,0.0,0.0
playerstage.csv,6.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,0.0,6.0,0.0,7.0,1.0,12.0,5.0,12.0,3.0
proftp.csv,2.0,1.0,52.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,82.0,0.0,5.0,0.0,11.0,11.0
tcvp.csv,2.0,1.0,52.0,5.0,0.0,2.0,2.0,1.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0,2.0,1.0,12.0,40.0
theresa.csv,0.0,69.0,1.0,0.0,0.0,70.0,0.0,0.0,74.0,84.0,63.0,66.0,0.0,82.0,54.0,0.0,113.0,0.0,0.0
uwom.csv,6.0,0.0,52.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,11.0,1.0,25.0,0.0
xapian.csv,6.0,1.0,27.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,4.0,0.0,16.0,3.0,13.0,0.0,31.0,38.0
yaprm.csv,11.0,2.0,10.0,1.0,0.0,2.0,3.0,0.0,0.0,21.0,0.0,2.0,0.0,3.0,2.0,3.0,1.0,11.0,23.0
