,maidsafe-dht.csv,atlc.csv,theresa.csv,playerstage.csv,knowledge.csv,gnukeda.csv,enlightenment.csv,boost-sandbox.csv,yaprm.csv,kowari.csv,fceugc.csv,proftp.csv,jaolt.csv,tcvp.csv,dspace-gsoc.csv,lufa-lib.csv,xapian.csv,pixel-commandos.csv,uwom.csv
atlc.csv,0.2,1.0,0.07,0.45,0.93,0.64,0.62,0.74,0.49,0.08,0.39,0.48,0.75,0.06,0.69,0.45,0.24,0.06,0.24
boost-sandbox.csv,0.19,0.0,0.0,0.47,0.96,0.64,0.36,1.0,0.46,0.1,0.36,0.56,0.85,0.16,0.63,0.25,0.31,0.03,0.21
dspace-gsoc.csv,0.24,0.72,0.0,0.37,1.0,0.76,0.66,0.72,0.31,0.15,0.41,0.25,0.81,0.0,1.0,0.44,0.1,0.13,0.28
enlightenment.csv,0.18,0.74,0.03,0.54,0.94,0.73,0.98,0.78,0.47,0.08,0.42,0.49,0.74,0.07,0.71,0.46,0.31,0.08,0.3
fceugc.csv,0.25,1.0,0.15,0.49,0.95,0.57,0.64,0.79,0.52,0.17,1.0,0.48,0.83,0.2,0.75,0.38,0.27,0.5,0.28
gnukeda.csv,0.19,0.75,0.07,0.43,0.96,1.0,0.67,0.74,0.47,0.09,0.39,0.6,0.74,0.09,0.72,0.49,0.29,0.06,0.31
jaolt.csv,0.32,0.65,0.13,0.46,0.97,0.71,0.66,0.67,0.54,0.1,0.42,0.52,1.0,0.13,0.61,0.53,0.35,0.09,0.31
knowledge.csv,0.2,0.65,0.06,0.42,1.0,0.57,0.59,0.73,0.49,0.07,0.32,0.48,0.75,0.1,0.66,0.42,0.25,0.05,0.22
kowari.csv,0.31,0.65,0.15,0.48,0.96,0.42,0.6,0.91,0.62,1.0,0.56,0.55,0.78,0.07,0.0,0.48,0.13,0.17,0.34
lufa-lib.csv,0.15,0.44,0.05,0.5,0.98,0.54,0.62,0.73,0.41,0.0,0.26,0.48,0.72,0.12,0.6,1.0,0.23,0.05,0.27
maidsafe-dht.csv,0.93,0.0,0.22,0.45,1.0,0.8,0.83,0.87,0.67,0.16,0.38,0.68,0.86,0.0,1.0,0.32,0.29,0.12,0.45
pixel-commandos.csv,0.5,1.0,0.0,0.75,1.0,1.0,0.83,0.83,0.5,0.11,0.4,0.0,0.67,0.0,0.5,0.44,1.0,1.0,0.76
playerstage.csv,0.2,0.93,0.09,1.0,1.0,0.5,0.69,0.71,0.42,0.04,0.64,0.38,0.84,0.11,0.58,0.43,0.33,0.06,0.27
proftp.csv,0.4,0.56,0.0,0.33,0.94,0.67,0.64,0.76,0.67,0.08,0.39,0.97,0.73,0.0,0.76,0.33,0.33,0.13,0.23
tcvp.csv,0.24,0.43,0.0,0.17,0.75,0.5,0.54,0.5,0.61,0.05,0.48,0.58,0.78,1.0,0.4,0.33,0.17,0.11,0.2
theresa.csv,1.0,0.0,0.75,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,1.0,0.0,0.17,0.64
uwom.csv,0.24,0.57,0.0,0.58,0.9,0.48,0.62,0.69,0.5,0.08,0.4,0.46,0.77,0.1,0.54,0.43,0.15,0.06,0.97
xapian.csv,0.21,0.5,0.1,0.54,0.94,0.57,0.59,0.74,0.4,0.08,0.34,0.48,0.8,0.07,0.53,0.47,0.96,0.06,0.24
yaprm.csv,0.29,0.78,0.21,0.58,0.85,0.58,0.64,0.83,0.97,0.07,0.35,0.51,0.76,0.2,0.82,0.48,0.21,0.13,0.27
