,recall,precision,pf,pci_20,ifa,wins
blogentis.csv,0.61,0.215,0.72,0.52,3.5,1
cme.csv,0.0,0.0,0.0,0.0,66.5,0
free-evolution.csv,0.74,0.265,0.525,0.42,3.5,5
gtad.csv,0.26,0.345,0.165,0.67,1.0,15
gusanos.csv,0.22999999999999998,0.335,0.195,0.665,0.5,14
kaffeine.csv,0.84,0.29000000000000004,0.605,0.365,2.5,6
lcfizvtop.csv,0.73,0.31,0.485,0.41000000000000003,3.0,11
m-a-d-n-e-s-s.csv,0.245,0.365,0.11,0.79,1.0,18
m-m-m.csv,0.6799999999999999,0.255,0.635,0.475,4.0,3
mediaportal.csv,0.16999999999999998,0.44,0.09,0.775,1.0,19
mvnforum.csv,0.265,0.175,0.265,0.89,3.5,8
myfaces.csv,0.525,0.295,0.33999999999999997,0.485,3.5,9
nh3d.csv,1.0,0.275,1.0,0.405,3.5,2
ogrehg.csv,0.62,0.28500000000000003,0.46,0.51,2.0,10
pnotepad.csv,0.905,0.27,0.725,0.395,3.5,4
pydev.csv,0.42000000000000004,0.325,0.215,0.54,2.0,13
sarasvati.csv,0.32,0.30500000000000005,0.33499999999999996,0.62,2.5,7
taokgame.csv,0.245,0.345,0.115,0.79,1.5,17
tokratan.csv,0.595,0.325,0.39,0.495,3.5,12
wgs-assembler.csv,0.545,0.325,0.28500000000000003,0.605,2.0,16
