,f1,g,recall,precision,pf,wins
blogentis.csv,0.325,0.405,0.61,0.215,0.72,3
cme.csv,0.0,0.0,0.0,0.0,0.0,0
free-evolution.csv,0.365,0.515,0.74,0.265,0.525,13
gtad.csv,0.31,0.29500000000000004,0.26,0.345,0.165,8
gusanos.csv,0.27,0.27,0.22999999999999998,0.335,0.195,4
kaffeine.csv,0.36,0.58,0.84,0.29000000000000004,0.605,18
lcfizvtop.csv,0.41500000000000004,0.59,0.73,0.31,0.485,19
m-a-d-n-e-s-s.csv,0.28500000000000003,0.27,0.245,0.365,0.11,9
m-m-m.csv,0.37,0.53,0.6799999999999999,0.255,0.635,10
mediaportal.csv,0.21000000000000002,0.185,0.16999999999999998,0.44,0.09,5
mvnforum.csv,0.165,0.305,0.265,0.175,0.265,1
myfaces.csv,0.37,0.48,0.525,0.295,0.33999999999999997,12
nh3d.csv,0.395,0.0,1.0,0.275,1.0,2
ogrehg.csv,0.345,0.495,0.62,0.28500000000000003,0.46,11
pnotepad.csv,0.405,0.61,0.905,0.27,0.725,17
pydev.csv,0.37,0.46499999999999997,0.42000000000000004,0.325,0.215,14
sarasvati.csv,0.28500000000000003,0.365,0.32,0.30500000000000005,0.33499999999999996,6
taokgame.csv,0.245,0.28500000000000003,0.245,0.345,0.115,7
tokratan.csv,0.365,0.56,0.595,0.325,0.39,16
wgs-assembler.csv,0.335,0.5,0.545,0.325,0.28500000000000003,15
