,sqlpower-library.csv,jlinalg.csv,array4j.csv,optalgtoolkit.csv,capcode.csv,freenet.csv,intact.csv,pustefix.csv,nassp.csv,fm-classic.csv,haphazard.csv,anaxagora.csv,ipfire-wall.csv,tart.csv,super-tux.csv,soar.csv,hannosset.csv,bzbyte.csv,ondex.csv,web-cat.csv
anaxagora.csv,0.55,0.45,0.52,0.56,0.48,0.58,0.4,0.41,0.54,0.43,0.52,0.69,0.63,0.52,0.52,0.39,0.64,0.49,0.46,0.53
array4j.csv,0.36,0.07,0.58,0.13,0.29,0.61,0.55,0.28,0.29,0.34,0.42,0.51,0.31,0.41,0.01,0.16,0.66,0.36,0.51,0.54
bzbyte.csv,0.59,0.0,0.0,0.0,0.72,0.16,0.0,0.0,0.0,0.05,0.47,0.51,0.2,0.47,0.0,0.04,0.0,0.77,0.0,0.25
capcode.csv,0.46,0.3,0.45,0.51,0.91,0.52,0.5,0.61,0.45,0.75,0.35,0.52,0.3,0.34,0.0,0.37,0.45,0.68,0.45,0.47
fm-classic.csv,0.28,0.37,0.15,0.19,0.29,0.2,0.0,0.0,0.1,0.98,0.18,0.23,0.49,0.24,0.12,0.22,0.0,0.33,0.31,0.06
freenet.csv,0.73,0.68,0.41,0.42,0.57,0.69,0.65,0.55,0.25,0.0,0.42,0.59,0.53,0.21,0.45,0.27,0.72,0.54,0.17,0.41
hannosset.csv,0.51,0.41,0.49,0.19,0.1,0.22,0.2,0.0,0.29,0.0,0.27,0.36,0.07,0.0,0.17,0.27,0.82,0.25,0.47,0.46
haphazard.csv,0.54,0.36,0.0,0.13,0.45,0.55,0.5,0.26,0.29,0.0,0.63,0.28,0.2,0.24,0.16,0.33,0.2,0.42,0.45,0.61
intact.csv,0.58,0.37,0.42,0.3,0.64,0.67,0.56,0.34,0.38,0.36,0.51,0.64,0.38,0.44,0.34,0.12,0.5,0.38,0.53,0.3
ipfire-wall.csv,0.52,0.7,0.0,0.36,0.39,0.32,0.2,0.16,0.46,0.66,0.56,0.33,0.77,0.44,0.38,0.38,0.0,0.37,0.15,0.51
jlinalg.csv,0.34,0.77,0.4,0.45,0.37,0.41,0.52,0.26,0.27,0.69,0.32,0.61,0.6,0.59,0.55,0.45,0.0,0.47,0.62,0.4
nassp.csv,0.65,0.36,0.29,0.13,0.0,0.38,0.2,0.2,0.76,0.38,0.18,0.28,0.44,0.23,0.32,0.36,0.2,0.39,0.18,0.46
ondex.csv,0.2,0.37,0.44,0.06,0.2,0.59,0.44,0.61,0.38,0.36,0.63,0.33,0.59,0.61,0.42,0.28,0.44,0.44,0.55,0.3
optalgtoolkit.csv,0.41,0.3,0.45,0.72,0.57,0.56,0.57,0.46,0.56,0.33,0.38,0.55,0.49,0.77,0.51,0.17,0.54,0.59,0.54,0.29
pustefix.csv,0.32,0.59,0.33,0.43,0.57,0.29,0.55,0.55,0.61,0.37,0.55,0.54,0.56,0.57,0.42,0.3,0.19,0.59,0.38,0.59
soar.csv,0.0,0.67,0.37,0.13,0.62,0.35,0.21,0.0,0.0,0.13,0.49,0.49,0.0,0.0,0.0,0.6,0.0,0.66,0.51,0.23
sqlpower-library.csv,0.67,0.48,0.44,0.42,0.59,0.43,0.61,0.62,0.0,0.8,0.36,0.65,0.0,0.0,0.55,0.17,0.13,0.62,0.05,0.54
super-tux.csv,0.61,0.17,0.5,0.66,0.45,0.42,0.6,0.24,0.67,0.0,0.52,0.57,0.2,0.57,0.93,0.07,0.38,0.53,0.62,0.59
tart.csv,0.18,0.39,0.27,0.36,0.43,0.66,0.62,0.58,0.65,0.83,0.57,0.61,0.43,0.95,0.4,0.36,0.2,0.45,0.6,0.19
web-cat.csv,0.44,0.25,0.45,0.49,0.41,0.49,0.62,0.61,0.64,0.54,0.49,0.66,0.57,0.69,0.76,0.17,0.5,0.0,0.42,0.74
