,sqlpower-library.csv,jlinalg.csv,array4j.csv,optalgtoolkit.csv,capcode.csv,freenet.csv,intact.csv,pustefix.csv,nassp.csv,fm-classic.csv,haphazard.csv,anaxagora.csv,ipfire-wall.csv,tart.csv,super-tux.csv,soar.csv,hannosset.csv,bzbyte.csv,ondex.csv,web-cat.csv
anaxagora.csv,0.69,0.57,0.32,0.49,0.25,0.66,0.46,0.43,0.41,0.09,0.32,0.48,0.5,0.09,0.65,0.48,0.19,0.6,0.28,0.45
array4j.csv,0.69,0.11,0.41,0.18,0.18,0.68,0.46,0.37,0.25,0.05,0.32,0.25,0.23,0.07,0.02,0.22,0.22,0.46,0.28,0.47
bzbyte.csv,0.78,0.88,0.34,0.55,0.34,0.23,0.45,0.43,0.0,0.08,0.37,0.24,0.39,0.08,0.97,0.06,0.15,0.84,0.0,0.27
capcode.csv,0.58,0.39,0.3,0.49,0.51,0.59,0.38,0.45,0.26,0.12,0.26,0.24,0.25,0.05,0.77,0.45,0.11,0.77,0.22,0.41
fm-classic.csv,0.37,0.48,0.18,0.23,0.16,0.29,0.0,0.0,0.13,0.5,0.17,0.28,0.52,0.18,0.19,0.28,0.0,0.43,0.26,0.08
freenet.csv,0.86,0.77,0.27,0.56,0.28,0.75,0.51,0.37,0.25,0.08,0.34,0.28,0.48,0.03,0.78,0.33,0.21,0.63,0.27,0.45
hannosset.csv,0.61,0.51,0.42,0.2,0.07,0.29,0.2,0.0,0.32,0.0,0.22,0.2,0.11,0.0,0.25,0.33,0.37,0.33,0.22,0.44
haphazard.csv,0.67,0.46,0.0,0.17,0.22,0.63,0.37,0.24,0.3,0.0,0.43,0.2,0.22,0.09,0.24,0.37,0.08,0.52,0.25,0.53
intact.csv,0.67,0.48,0.31,0.34,0.31,0.73,0.47,0.29,0.4,0.07,0.28,0.33,0.41,0.12,0.46,0.15,0.14,0.47,0.29,0.3
ipfire-wall.csv,0.62,0.79,0.0,0.31,0.15,0.41,0.24,0.17,0.36,0.11,0.31,0.26,0.67,0.13,0.5,0.51,0.0,0.47,0.16,0.43
jlinalg.csv,0.42,0.84,0.23,0.46,0.14,0.47,0.38,0.25,0.15,0.11,0.16,0.29,0.47,0.13,0.73,0.48,0.0,0.57,0.31,0.37
nassp.csv,0.73,0.46,0.25,0.16,0.0,0.47,0.22,0.24,0.58,0.17,0.18,0.16,0.45,0.07,0.43,0.43,0.09,0.48,0.2,0.46
ondex.csv,0.3,0.47,0.25,0.09,0.12,0.66,0.39,0.45,0.33,0.07,0.42,0.26,0.47,0.16,0.55,0.62,0.11,0.59,0.35,0.34
optalgtoolkit.csv,0.5,0.44,0.27,0.64,0.24,0.69,0.41,0.36,0.35,0.09,0.2,0.28,0.41,0.16,0.64,0.71,0.14,0.8,0.28,0.27
pustefix.csv,0.4,0.7,0.18,0.58,0.27,0.36,0.4,0.47,0.39,0.06,0.3,0.26,0.43,0.11,0.71,0.68,0.04,0.89,0.18,0.54
soar.csv,0.84,0.8,0.27,0.56,0.31,0.78,0.44,0.43,0.34,0.08,0.35,0.27,0.49,0.1,0.97,0.63,0.15,0.84,0.24,0.5
sqlpower-library.csv,0.75,0.73,0.35,0.48,0.26,0.75,0.44,0.43,0.34,0.14,0.22,0.33,0.49,0.1,0.96,0.71,0.15,0.75,0.29,0.46
super-tux.csv,0.73,0.25,0.31,0.59,0.24,0.78,0.46,0.44,0.39,0.0,0.29,0.27,0.39,0.11,0.95,0.11,0.14,0.79,0.31,0.51
tart.csv,0.26,0.49,0.14,0.39,0.19,0.74,0.45,0.44,0.4,0.15,0.41,0.33,0.48,0.33,0.53,0.59,0.05,0.75,0.33,0.25
web-cat.csv,0.54,0.69,0.32,0.44,0.17,0.78,0.45,0.42,0.38,0.08,0.35,0.32,0.53,0.14,0.85,0.71,0.15,0.71,0.3,0.68
