,recall,precision,pf,pci_20,ifa,wins
anaxagora.csv,0.66,0.36,0.65,0.39,2.0,11
array4j.csv,0.39,0.29500000000000004,0.455,0.5549999999999999,2.0,4
bzbyte.csv,0.9,0.27,0.8,0.395,0.5,7
capcode.csv,0.55,0.30500000000000005,0.64,0.49,1.0,9
fm-classic.csv,0.18,0.33,0.08,0.83,1.5,18
freenet.csv,0.72,0.30000000000000004,0.725,0.425,1.0,8
hannosset.csv,0.22,0.33999999999999997,0.215,0.845,2.0,17
haphazard.csv,0.27,0.33,0.26,0.675,2.5,13
intact.csv,0.365,0.37,0.3,0.575,2.0,16
ipfire-wall.csv,0.41000000000000003,0.28,0.185,0.625,0.5,15
jlinalg.csv,0.45999999999999996,0.295,0.54,0.54,3.5,1
nassp.csv,0.265,0.365,0.195,0.685,1.0,19
ondex.csv,0.42000000000000004,0.345,0.305,0.625,2.0,14
optalgtoolkit.csv,0.67,0.26,0.71,0.405,2.0,0
pustefix.csv,0.6,0.32,0.59,0.46,1.5,10
soar.csv,0.975,0.28,0.945,0.37,2.0,3
sqlpower-library.csv,0.81,0.31,0.795,0.41000000000000003,1.5,6
super-tux.csv,0.71,0.275,0.56,0.415,3.0,2
tart.csv,0.59,0.335,0.43,0.55,2.5,12
web-cat.csv,0.78,0.315,0.69,0.425,2.0,5
