,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,projecteqemu.csv,kftpgrabber.csv
boost.csv,0.51,0.71,0.29,0.57,0.81,0.62,0.63,0.55
etics.csv,0.62,0.64,0.21,0.56,0.79,0.42,0.68,0.59
genecys.csv,0.33,0.75,0.36,0.54,0.85,0.54,0.39,0.49
kftpgrabber.csv,0.44,0.63,0.21,0.41,0.36,0.49,0.56,0.69
kvs.csv,0.48,0.2,0.6,0.34,0.03,0.43,0.52,0.21
mcore3d.csv,0.25,0.75,0.34,0.48,0.91,0.2,0.58,0.52
ogrehg.csv,0.45,0.73,0.18,0.64,0.93,0.52,0.66,0.55
projecteqemu.csv,0.56,0.56,0.17,0.53,0.6,0.35,0.73,0.6
