,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,projecteqemu.csv,kftpgrabber.csv
boost.csv,0.48,0.65,0.7,0.53,0.44,0.46,0.67,0.54
etics.csv,0.35,0.6,0.85,0.54,0.46,0.69,0.43,0.51
genecys.csv,0.82,0.91,0.62,0.87,0.33,0.82,0.74,0.95
kftpgrabber.csv,0.69,0.56,0.85,0.69,0.78,0.61,0.58,0.32
kvs.csv,0.48,0.89,0.35,0.76,1.01,0.66,0.59,0.87
mcore3d.csv,0.85,0.56,0.84,0.62,0.89,0.88,0.68,0.53
ogrehg.csv,0.53,0.6,0.84,0.42,0.35,0.56,0.55,0.5
projecteqemu.csv,0.39,0.61,0.9,0.58,0.64,0.75,0.36,0.43
