,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,projecteqemu.csv,kftpgrabber.csv
boost.csv,0.4,0.44,0.57,0.48,0.38,0.56,0.36,0.42
etics.csv,0.56,0.48,0.89,0.71,0.38,0.76,0.44,0.47
genecys.csv,0.51,0.43,0.48,0.5,0.49,0.51,0.92,0.44
kftpgrabber.csv,0.8,0.44,0.89,0.58,0.6,0.44,0.44,0.43
kvs.csv,0.45,0.94,0.63,0.63,0.67,0.51,0.55,0.88
mcore3d.csv,0.67,0.43,0.39,0.51,0.42,0.97,0.33,0.44
ogrehg.csv,0.61,0.45,0.67,0.51,0.41,0.57,0.4,0.42
projecteqemu.csv,0.53,0.66,0.67,0.71,0.39,0.8,0.46,0.45
