,sabbu.csv,gamestone.csv,beast-mcmc.csv,bscwweasel.csv,pdfedit.csv,codeblocks.csv,badtrinitycore.csv,redshell.csv,zengine.csv,jbasic.csv,iaml.csv,silvertree.csv,t-2.csv,xreal.csv,zabbix.csv,modplug.csv,xinity.csv
badtrinitycore.csv,0.67,0.22,0.36,0.18,0.54,0.8,0.36,0.93,0.0,0.5,0.37,0.44,0.19,0.07,0.36,0.84,0.58
beast-mcmc.csv,0.84,0.15,0.55,0.15,0.51,0.8,0.24,0.96,1.0,0.62,0.52,0.47,0.12,0.04,0.38,0.71,0.61
bscwweasel.csv,1.0,0.13,0.34,0.27,0.43,1.0,0.1,0.97,0.95,0.6,0.58,0.44,0.15,0.0,0.48,0.7,0.63
codeblocks.csv,0.56,0.14,0.62,0.21,0.53,0.82,0.24,0.95,0.55,0.68,0.53,0.39,0.22,0.01,0.32,0.84,0.66
gamestone.csv,0.8,0.43,0.09,0.05,0.35,0.75,0.11,0.91,1.0,0.21,0.43,0.33,0.04,0.08,0.5,0.78,0.36
iaml.csv,0.61,0.23,0.37,0.05,0.56,0.82,0.1,0.97,0.64,0.52,0.73,0.75,0.2,0.03,0.5,0.5,0.67
jbasic.csv,0.57,0.12,0.31,0.11,0.61,0.69,0.16,0.95,0.72,0.67,0.5,0.47,0.12,0.03,0.48,0.69,0.62
modplug.csv,0.53,0.15,0.3,0.13,0.53,0.77,0.11,0.95,0.74,0.45,0.56,0.4,0.14,0.03,0.38,0.9,0.63
pdfedit.csv,0.58,0.33,0.29,0.11,0.71,0.7,0.23,0.95,0.91,0.5,0.51,0.4,0.07,0.05,0.62,0.82,0.62
redshell.csv,0.5,0.17,0.27,0.1,0.53,0.68,0.05,0.98,0.0,0.57,0.58,0.38,0.09,0.03,0.36,0.64,0.64
sabbu.csv,0.74,0.4,0.42,0.12,0.61,0.83,0.26,0.96,1.0,0.59,0.47,0.47,0.07,0.09,0.6,0.71,0.63
silvertree.csv,0.74,0.15,0.3,0.15,0.52,0.78,0.12,0.96,0.85,0.56,0.55,0.69,0.12,0.04,0.42,0.6,0.63
t-2.csv,0.51,0.11,0.29,0.1,0.45,0.76,0.14,0.95,0.69,0.41,0.67,0.44,0.35,0.0,0.22,0.58,0.52
xinity.csv,0.46,0.03,0.25,0.15,0.54,0.67,0.06,0.97,0.72,0.52,0.7,0.25,0.12,0.01,0.45,0.53,0.72
xreal.csv,0.6,0.15,0.2,0.09,0.52,0.7,0.05,0.98,0.58,0.45,0.51,0.4,0.05,0.62,0.53,0.41,0.54
zabbix.csv,0.77,0.17,0.34,0.05,0.65,0.8,0.27,0.96,1.0,0.59,0.45,0.53,0.06,0.08,0.69,0.59,0.6
zengine.csv,0.57,0.14,0.28,0.13,0.51,0.74,0.12,0.96,1.0,0.48,0.51,0.41,0.12,0.03,0.44,0.68,0.61
