,sabbu.csv,gamestone.csv,beast-mcmc.csv,bscwweasel.csv,pdfedit.csv,codeblocks.csv,badtrinitycore.csv,redshell.csv,zengine.csv,jbasic.csv,iaml.csv,silvertree.csv,t-2.csv,xreal.csv,zabbix.csv,modplug.csv,xinity.csv
badtrinitycore.csv,0.28,0.53,0.27,0.24,0.37,0.36,0.8,0.35,0.0,0.06,0.09,0.58,0.28,0.77,0.48,0.59,0.31
beast-mcmc.csv,0.5,0.59,0.72,0.62,0.46,0.67,0.72,0.56,0.51,0.66,0.26,0.59,0.52,0.69,0.05,0.57,0.49
bscwweasel.csv,0.04,0.54,0.21,0.67,0.45,0.09,0.48,0.57,0.6,0.17,0.55,0.36,0.63,0.0,0.24,0.44,0.53
codeblocks.csv,0.61,0.57,0.44,0.62,0.59,0.69,0.8,0.51,0.19,0.28,0.13,0.35,0.62,0.22,0.22,0.69,0.52
gamestone.csv,0.09,0.77,0.1,0.12,0.19,0.06,0.11,0.2,0.04,0.06,0.31,0.05,0.04,0.24,0.04,0.29,0.14
iaml.csv,0.23,0.43,0.67,0.06,0.25,0.19,0.45,0.4,0.27,0.6,0.66,0.28,0.58,0.24,0.1,0.3,0.65
jbasic.csv,0.55,0.41,0.63,0.45,0.75,0.1,0.69,0.0,0.28,0.76,0.42,0.59,0.13,0.41,0.67,0.46,0.39
modplug.csv,0.37,0.47,0.5,0.43,0.48,0.6,0.13,0.38,0.0,0.41,0.09,0.24,0.49,0.05,0.09,0.8,0.45
pdfedit.csv,0.64,0.43,0.49,0.18,0.76,0.4,0.37,0.43,0.3,0.48,0.33,0.54,0.18,0.83,0.64,0.58,0.5
redshell.csv,0.43,0.65,0.51,0.48,0.49,0.27,0.3,0.73,0.0,0.45,0.56,0.5,0.44,0.43,0.3,0.35,0.55
sabbu.csv,0.74,0.29,0.78,0.34,0.67,0.46,0.63,0.48,0.34,0.72,0.35,0.63,0.24,0.93,0.55,0.52,0.59
silvertree.csv,0.59,0.62,0.61,0.64,0.59,0.52,0.52,0.54,0.72,0.61,0.5,0.73,0.38,0.69,0.33,0.41,0.46
t-2.csv,0.4,0.43,0.54,0.45,0.48,0.55,0.54,0.48,0.27,0.13,0.59,0.59,0.66,0.0,0.29,0.25,0.32
xinity.csv,0.37,0.14,0.5,0.34,0.49,0.41,0.34,0.6,0.37,0.54,0.57,0.27,0.13,0.23,0.62,0.33,0.7
xreal.csv,0.12,0.29,0.3,0.18,0.32,0.19,0.18,0.27,0.21,0.48,0.31,0.19,0.06,1.0,0.17,0.22,0.35
zabbix.csv,0.56,0.29,0.52,0.23,0.74,0.48,0.3,0.52,0.51,0.71,0.28,0.68,0.13,0.91,0.47,0.34,0.48
zengine.csv,0.63,0.3,0.24,0.13,0.09,0.13,0.09,0.0,0.85,0.0,0.45,0.0,0.09,0.17,0.47,0.0,0.17
