,cleartk.csv,intact.csv,miranda-icq.csv,roolo.csv,ofbiz.csv
cleartk.csv,196.5,192.0,394.0,99.0,99.0
intact.csv,197.5,286.5,822.0,180.0,99.0
miranda-icq.csv,97.5,290.5,470.5,98.5,99.0
ofbiz.csv,196.5,282.5,293.0,97.5,99.0
roolo.csv,197.5,290.5,294.5,99.0,99.0
