,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,xstore.csv,xreal.csv
agilitybook.csv,0.67,0.05,0.0,0.16,0.2,0.16,0.34,0.44
apolloplayer.csv,0.48,0.69,0.76,0.09,0.44,0.69,0.62,0.8
k3d.csv,0.3,0.2,1.0,0.57,0.09,0.78,0.16,0.44
redshell.csv,0.3,0.41,0.0,0.15,0.74,0.51,0.49,0.23
rtb-team.csv,0.06,0.5,0.0,0.81,0.1,0.09,0.24,0.81
xreal.csv,0.1,0.2,0.0,0.38,0.27,0.39,0.02,1.0
xstore.csv,0.52,0.5,0.76,0.16,0.34,0.64,0.68,0.0
