,scen-connect.csv,bwapi.csv,ontopia.csv,smartgwt.csv,adobe-source.csv,lite.csv,gisgraphy.csv
adobe-source.csv,1.04,0.89,0.66,0.45,0.11,1.04,0.73
bwapi.csv,0.52,0.06,0.94,0.61,0.84,0.66,1.04
gisgraphy.csv,0.95,0.92,0.61,0.86,0.97,0.86,0.0
lite.csv,0.03,0.95,1.0,0.57,0.74,0.07,0.83
ontopia.csv,0.92,1.0,0.0,0.77,0.96,0.86,0.78
smartgwt.csv,0.52,0.78,0.9,0.07,0.77,0.76,0.67
