,apolloplayer.csv,utgb.csv,pcgen.csv,emulemorph.csv,continuum-ide.csv,azureus.csv,stemkit.csv,factor.csv,columba.csv
apolloplayer.csv,0.51,0.38,0.62,0.49,0.34,0.53,0.79,0.91,0.57
azureus.csv,0.47,0.36,0.44,0.4,0.27,0.55,0.35,0.47,0.44
columba.csv,0.38,0.31,0.43,0.39,0.27,0.35,0.42,0.4,0.46
continuum-ide.csv,0.94,0.8,0.67,0.96,0.47,0.97,0.94,0.0,0.97
emulemorph.csv,0.0,0.5,0.0,0.58,0.75,0.83,0.62,0.5,0.95
factor.csv,0.0,0.75,0.89,0.75,0.0,0.7,0.0,0.51,0.0
pcgen.csv,0.44,0.41,0.46,0.39,0.34,0.64,0.36,0.43,0.42
stemkit.csv,0.79,0.61,0.62,0.55,0.8,0.75,0.71,0.88,0.98
utgb.csv,0.48,0.53,0.95,0.6,0.5,0.73,0.8,0.92,0.68
