,recall,precision,pf,pci_20,ifa,wins
botsnscouts.csv,0.7,0.7,0.33,0.395,0.5,13
dspace-gsoc.csv,0.75,0.66,0.7,0.405,2.0,4
fbmanager.csv,0.405,0.76,0.12,0.58,0.5,15
fido.csv,0.035,0.29000000000000004,0.04,0.675,1.5,7
freenet.csv,0.835,0.535,0.78,0.44,3.0,0
geogebra.csv,0.515,0.7,0.22,0.525,0.5,14
google-caja.csv,0.795,0.6799999999999999,0.64,0.335,1.0,8
itext.csv,0.935,0.645,0.845,0.345,1.5,5
k3b.csv,0.795,0.63,0.73,0.445,2.0,6
megameknet.csv,0.765,0.595,0.575,0.455,1.0,10
myfaces.csv,0.545,0.75,0.295,0.48,1.5,11
onotoa.csv,0.39,0.49,0.595,0.66,1.0,9
paintown.csv,0.81,0.645,0.86,0.435,2.0,3
powerfolder.csv,0.41500000000000004,0.72,0.185,0.685,0.5,16
smartgwt.csv,0.585,0.595,0.395,0.61,1.0,12
sqlpower-library.csv,0.805,0.52,0.74,0.405,2.5,1
triplea.csv,0.9,0.545,0.88,0.415,2.0,2
