,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv
bochs.csv,0.13,0.13,0.5,0.52,0.59,0.23,0.92
encog-java.csv,0.25,0.19,0.5,0.71,0.59,0.11,0.75
h2database.csv,0.25,0.29,0.5,0.58,0.79,0.17,0.96
haphazard.csv,0.09,0.07,0.45,0.36,0.37,0.39,0.92
jaql.csv,0.2,0.21,0.54,0.64,0.62,0.21,1.0
raven-monitoring.csv,0.13,0.1,0.61,0.47,0.27,0.28,0.94
v8.csv,0.04,0.19,0.38,0.32,0.37,0.17,0.99
