,wxcrp.csv,openmeetings.csv,jnode.csv,gnukeda.csv,etherboot.csv,aufs.csv,freebios.csv,gebr.csv,bdbbasic.csv,echongl.csv,pgui.csv,tradelink.csv,google-gears.csv
aufs.csv,11.0,14.0,20.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0
bdbbasic.csv,8.0,5.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
echongl.csv,0.0,39.0,15.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
etherboot.csv,0.0,42.0,47.0,0.0,0.0,4.0,0.0,0.0,13.0,0.0,3.0,36.0,0.0
freebios.csv,0.0,8.0,52.0,2.0,0.0,10.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0
gebr.csv,0.0,41.0,82.0,0.0,1.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0
gnukeda.csv,4.0,16.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0
google-gears.csv,0.0,40.0,2.0,0.0,0.0,5.0,16.0,0.0,3.0,0.0,2.0,3.0,0.0
jnode.csv,3.0,7.0,0.0,0.0,82.0,116.0,0.0,0.0,67.0,0.0,2.0,0.0,1.0
openmeetings.csv,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0
pgui.csv,5.0,11.0,411.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
tradelink.csv,2.0,2.0,411.0,2.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
wxcrp.csv,0.0,44.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
