,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,chrysalis.csv
benojt.csv,0.13,0.0,0.0,1.0,0.09,0.0,0.0
chrysalis.csv,0.46,0.56,0.44,0.41,0.38,0.41,0.97
jahshaka.csv,0.32,0.85,0.34,0.33,0.63,0.19,0.48
jam-daq.csv,0.45,0.31,0.24,0.56,0.62,1.0,0.42
jatlas.csv,0.1,0.11,0.29,0.04,1.0,0.05,0.05
jedit.csv,0.98,0.58,0.49,0.69,0.44,0.66,0.55
open-media-library.csv,0.62,0.41,0.98,0.54,0.76,0.73,0.18
