,opensim4opencog.csv,bnetd.csv,moving-pictures.csv,irplus.csv,xcmetadataservicestoolkit.csv,carabiner.csv,gnome-jabber.csv,gmerlin.csv,fleet-simulator.csv,ipfilter.csv,mevenide.csv,ta3d.csv,elvishrayrenderer.csv,rockbox.csv
bnetd.csv,0.0,0.23,1.0,1.0,0.93,1.0,0.2,0.05,0.88,0.0,1.0,0.81,0.67,0.97
carabiner.csv,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elvishrayrenderer.csv,0.0,0.0,0.97,0.7,0.87,1.0,0.8,0.0,0.12,0.0,0.89,0.81,0.28,1.0
fleet-simulator.csv,0.0,0.0,0.61,0.34,0.4,1.0,0.0,0.0,0.0,0.0,0.84,0.0,0.06,0.22
gmerlin.csv,0.0,0.4,0.71,0.75,0.67,0.51,0.4,0.17,0.5,0.21,0.85,0.44,0.61,0.69
gnome-jabber.csv,1.0,1.0,0.94,0.93,1.0,0.41,1.0,1.0,1.0,1.0,0.74,1.0,1.0,0.88
ipfilter.csv,0.87,0.74,0.84,0.91,0.67,0.76,1.0,0.74,1.0,0.16,1.0,0.81,1.0,0.72
irplus.csv,0.0,0.03,0.65,0.14,0.27,0.67,0.0,0.0,0.0,0.0,0.84,0.0,0.11,0.47
mevenide.csv,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0
moving-pictures.csv,1.0,1.0,0.1,0.95,0.87,0.08,1.0,1.0,1.0,1.0,0.51,1.0,1.0,0.38
opensim4opencog.csv,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.0,1.0,1.0,1.0,1.0,1.0
rockbox.csv,0.09,0.14,0.52,0.48,0.33,0.12,0.4,0.21,0.12,0.16,0.17,0.19,0.28,0.12
ta3d.csv,0.0,0.57,0.94,0.86,0.8,0.94,1.0,0.15,0.88,0.53,0.98,0.31,0.89,0.78
xcmetadataservicestoolkit.csv,0.0,0.0,0.29,0.59,0.4,1.0,0.2,0.0,1.0,0.0,0.99,0.81,0.78,0.41
