,0,1,2,3,4,5
bl-toolkit.csv,[0.83],[0.5],[1.0],[0.5],[1.0],[0.5]
opengs.csv,[1.0],[0.67],[1.0],[0.67],[1.0],[0.67]
patterntesting.csv,[1.0],[0.33],[1.0],[0.33],[1.0],[0.33]
gzigzag.csv,[1.0],[0.0],[1.0],[0.0],[1.0],[0.0]
fw4spl.csv,[0.88],[0.0],[1.0],[0.0],[1.0],[0.0]
phet.csv,[0.91],[0.36],[1.0],[0.36],[1.0],[0.36]
gnukeda.csv,[1.0],[0.75],[1.0],[0.75],[1.0],[0.75]
jaxen.csv,[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]
unimrcp.csv,[1.0],[0.75],[1.0],[0.75],[1.0],[0.75]
enlightenment.csv,[0.83],[0.94],[0.97],[0.94],[0.0],[0.94]
tokratan.csv,[1.0],[0.0],[1.0],[0.0],[1.0],[0.0]
opensim4opencog.csv,[1.0],[0.0],[0.0],[0.0],[0.0],[0.0]
rsyslog.csv,[0.8],[0.8],,,,
qlc.csv,[0.5],[0.0],[1.0],[0.0],[1.0],[0.0]
lockss.csv,[1.0],[0.0],[1.0],[0.0],[1.0],[0.0]
nicepress.csv,[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]
scenemonitor.csv,[1.0],[0.0],[1.0],[0.0],[1.0],[0.0]
wxlua.csv,[0.67],[1.0],[0.67],[1.0],[1.0],[1.0]
blue-c.csv,[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]
tcl.csv,[1.0],[0.8],[0.0],[0.8],[0.6],[0.8]
etherboot.csv,[1.0],[1.0],[0.0],[1.0],[1.0],[1.0]
pustefix.csv,[1.0],[0.0],[1.0],[0.0],[1.0],[0.0]
haggle.csv,[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]
jmonkeyengine.csv,[1.0],[0.33],[1.0],[0.33],[1.0],[0.33]
officefloor.csv,[0.0],[0.0],[1.0],[0.0],[0.5],[0.0]
fluidium.csv,[1.0],[0.33],[1.0],[0.33],[1.0],[0.33]
aufs.csv,[1.0],[0.67],[1.0],[0.67],[1.0],[0.67]
cuberok.csv,[0.33],[0.33],[1.0],[0.33],[1.0],[0.33]
vienna-add-in.csv,[1.0],[0.78],[1.0],[0.78],[1.0],[0.78]
ivataopenportal.csv,[0.46],[0.54],[1.0],[0.54],[1.0],[0.54]
decidr.csv,[1.0],[0.82],[1.0],[0.82],[1.0],[0.82]
mptvseries.csv,[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]
planeshift.csv,[0.6],[0.93],[0.0],[0.93],[0.0],[0.93]
phonon-vlc-mplayer.csv,[0.5],[0.5],[0.83],[0.5],[1.0],[0.5]
jgnash.csv,[1.0],[0.0],[1.0],[0.0],[1.0],[0.0]
nassp.csv,[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]
mediate.csv,[0.0],[0.33],[0.67],[0.33],[1.0],[0.33]
arcallians.csv,[1.0],[0.5],[1.0],[0.5],[1.0],[0.5]
webdriver.csv,[0.75],[0.25],[1.0],[0.25],[1.0],[0.25]
jsr308-langtools.csv,[1.0],[0.75],[1.0],[0.75],[1.0],[0.75]
boost-sandbox.csv,[0.82],[0.82],[1.0],[0.82],[1.0],[0.82]
mvnforum.csv,[1.0],[0.0],[0.5],[0.0],[1.0],[0.0]
tolven.csv,[1.0],[0.67],[1.0],[0.67],[1.0],[0.67]
voms.csv,[1.0],[0.0],[1.0],[0.0],[1.0],[0.0]
onotoa.csv,[0.75],[0.88],[1.0],[0.88],[1.0],[0.88]
jguard.csv,[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]
yale.csv,[1.0],[0.0],[1.0],[0.0],[0.0],[0.0]
jmol.csv,[1.0],[1.0],[0.7],[1.0],[1.0],[1.0]
mscore.csv,[0.8],[0.7],[1.0],[0.7],[1.0],[0.7]
hydrogen.csv,[0.67],[0.0],[1.0],[0.0],[1.0],[0.0]
sbml.csv,[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]
thrust.csv,[1.0],[0.0],[1.0],[0.0],[1.0],[0.0]
yaprm.csv,[0.67],[0.33],[1.0],[0.33],[1.0],[0.33]
continuum-ide.csv,[1.0],[0.0],[1.0],[0.0],[1.0],[0.0]
gpac.csv,[1.0],[0.83],[0.0],[0.83],[0.0],[0.83]
e-bio-flow.csv,[1.0],[0.5],[1.0],[0.5],[1.0],[0.5]
jbasic.csv,[0.86],[0.57],[1.0],[0.57],[1.0],[0.57]
aztec.csv,[0.33],[0.0],[1.0],[0.0],[1.0],[0.0]
sylpheed-claws.csv,[0.78],[0.78],[0.0],[0.78],[0.0],[0.78]
stuproa-cims.csv,[1.0],[0.57],[0.71],[0.57],[1.0],[0.57]
apertium.csv,[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]
fm-classic.csv,[0.0],[0.0],[1.0],[0.0],[1.0],[0.0]
smarttag.csv,[1.0],[0.0],[1.0],[0.0],[1.0],[0.0]
pamguard.csv,[1.0],[0.33],[1.0],[0.33],[1.0],[0.33]
