,logicmail.csv,taverna.csv,javagroups.csv,jrefactory.csv,freenet.csv,nodal.csv,soar.csv,web-cat.csv
freenet.csv,0.6,0.53,0.56,0.48,1.0,0.58,0.19,0.61
javagroups.csv,0.28,0.05,0.99,0.07,0.42,0.4,0.0,0.06
jrefactory.csv,0.47,0.43,0.68,0.98,0.58,0.43,0.52,0.47
logicmail.csv,1.0,0.52,0.42,0.48,0.65,0.62,0.0,0.59
nodal.csv,0.56,0.13,0.35,0.28,0.47,0.97,0.37,0.42
soar.csv,0.52,0.54,0.44,0.56,0.53,0.3,0.98,0.37
taverna.csv,0.18,1.0,0.22,0.07,0.35,0.0,0.29,0.06
web-cat.csv,0.46,0.61,0.49,0.58,0.46,0.51,0.63,0.96
