,logicmail.csv,taverna.csv,javagroups.csv,jrefactory.csv,freenet.csv,nodal.csv,soar.csv,web-cat.csv
freenet.csv,0.0,1.0,9.0,0.0,0.0,13.0,3.0,0.0
javagroups.csv,1.0,3.0,0.0,0.0,0.0,2.0,55.0,2.0
jrefactory.csv,7.0,3.0,7.0,0.0,1.0,9.0,0.0,1.0
logicmail.csv,0.0,3.0,9.0,1.0,0.0,0.0,55.0,0.0
nodal.csv,2.0,4.0,10.0,2.0,2.0,0.0,0.0,1.0
soar.csv,0.0,4.0,7.0,2.0,2.0,0.0,0.0,4.0
taverna.csv,1.0,0.0,3.0,11.0,0.0,85.0,0.0,1.0
web-cat.csv,0.0,1.0,7.0,0.0,2.0,9.0,0.0,0.0
