,etics.csv,mcore3d.csv,kvs.csv,ogrehg.csv,genecys.csv,boost.csv,passwordsafe.csv,miranda.csv
boost.csv,96.5,294.0,1628.5,195.5,97.5,579.0,288.5,99.0
etics.csv,96.5,195.0,439.5,97.5,97.5,195.0,192.0,99.0
genecys.csv,189.0,196.0,186.0,985.0,97.5,195.0,192.0,198.0
kvs.csv,96.5,89.5,236.5,589.0,78.0,585.5,288.5,198.0
mcore3d.csv,131.0,196.5,1159.5,491.5,97.5,288.5,98.5,99.0
miranda.csv,81.5,294.0,1249.0,689.0,97.5,1079.0,98.5,99.0
ogrehg.csv,96.5,96.5,930.5,97.5,97.5,388.0,98.5,99.0
passwordsafe.csv,96.5,294.0,412.5,392.0,97.5,785.5,98.5,99.0
