,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,libtorrent.csv,xstore.csv
ikvm.csv,0.95,0.62,0.49,0.86,0.88,0.69,0.95
libtorrent.csv,0.44,0.38,0.39,0.49,0.37,0.37,0.47
mcmc-jags.csv,0.43,0.5,0.81,0.8,0.55,0.5,0.47
olap-navigator.csv,0.52,0.45,0.4,0.61,0.38,0.38,0.47
pidgin.csv,0.71,0.39,0.39,0.85,0.4,0.42,0.5
sepgsql.csv,0.86,0.92,0.96,0.82,0.76,0.96,0.92
xstore.csv,0.41,0.47,0.39,0.5,0.42,0.48,0.53
