,recall,precision,pf,pci_20,ifa,wins
boost-sandbox.csv,0.54,0.47,0.475,0.5349999999999999,2.5,4
bscwweasel.csv,0.445,0.585,0.28500000000000003,0.61,2.0,12
capcode.csv,0.595,0.42,0.44999999999999996,0.545,2.0,7
dspace-gsoc.csv,0.765,0.47,0.765,0.365,1.0,5
emite.csv,0.095,0.39,0.18,0.865,3.0,6
fbmanager.csv,0.41,0.625,0.175,0.605,1.0,16
freenet.csv,0.87,0.41,0.825,0.44,2.0,0
geogebra.csv,0.59,0.6100000000000001,0.405,0.43,1.0,14
megameknet.csv,0.7,0.45999999999999996,0.5449999999999999,0.415,1.5,8
ondex.csv,0.41000000000000003,0.595,0.30000000000000004,0.605,0.0,17
onotoa.csv,0.375,0.45999999999999996,0.39,0.675,1.0,11
paintown.csv,0.91,0.445,0.855,0.42,1.5,3
powerfolder.csv,0.41000000000000003,0.485,0.22,0.625,1.0,13
retromenu.csv,0.3,0.625,0.14,0.545,0.5,15
smbopensoft.csv,0.705,0.37,0.665,0.45,1.5,2
triplea.csv,0.69,0.46499999999999997,0.56,0.46499999999999997,1.0,9
tweetsharp.csv,0.46499999999999997,0.375,0.625,0.62,2.0,1
xamj.csv,0.665,0.585,0.52,0.455,2.0,10
