,f1,g,recall,precision,pf,wins
bacula.csv,0.545,0.61,0.73,0.48,0.53,11
decidr.csv,0.5549999999999999,0.525,0.875,0.47,0.7649999999999999,6
elmo.csv,0.12000000000000001,0.08499999999999999,0.07,0.41500000000000004,0.05,0
gpac.csv,0.545,0.28500000000000003,0.975,0.405,0.92,3
img-browse-sort.csv,0.61,0.655,0.695,0.555,0.43,19
jajuk.csv,0.5800000000000001,0.645,0.78,0.49,0.515,14
ktc.csv,0.51,0.575,0.56,0.605,0.26,16
nativeclient.csv,0.5700000000000001,0.615,0.665,0.55,0.415,15
neoengine.csv,0.525,0.62,0.71,0.56,0.415,17
nicepress.csv,0.565,0.59,0.725,0.505,0.5449999999999999,12
omseek.csv,0.37,0.35,0.305,0.68,0.07500000000000001,5
rosegarden.csv,0.555,0.625,0.72,0.55,0.49,13
sigil.csv,0.41500000000000004,0.455,0.415,0.625,0.19,9
smarttag.csv,0.445,0.485,0.45999999999999996,0.575,0.26,8
sylpheed-claws.csv,0.585,0.045,1.0,0.425,0.99,2
tango-cs.csv,0.58,0.575,0.565,0.615,0.29000000000000004,18
vapor.csv,0.385,0.085,0.735,0.29500000000000004,0.525,1
xemeiah.csv,0.545,0.53,0.66,0.45,0.41500000000000004,10
zorannt.csv,0.485,0.45999999999999996,0.47,0.52,0.345,4
zscreen.csv,0.48,0.53,0.77,0.46499999999999997,0.5549999999999999,7
