,recall,precision,pf,pci_20,ifa,wins
bacula.csv,0.73,0.48,0.53,0.43,2.0,4
decidr.csv,0.875,0.47,0.7649999999999999,0.415,2.0,3
elmo.csv,0.07,0.41500000000000004,0.05,0.825,1.0,16
gpac.csv,0.975,0.405,0.92,0.44,3.0,2
img-browse-sort.csv,0.695,0.555,0.43,0.49,1.5,14
jajuk.csv,0.78,0.49,0.515,0.365,1.0,7
ktc.csv,0.56,0.605,0.26,0.43,2.0,13
nativeclient.csv,0.665,0.55,0.415,0.45,2.0,10
neoengine.csv,0.71,0.56,0.415,0.46499999999999997,2.0,12
nicepress.csv,0.725,0.505,0.5449999999999999,0.46499999999999997,2.0,6
omseek.csv,0.305,0.68,0.07500000000000001,0.6799999999999999,0.5,19
rosegarden.csv,0.72,0.55,0.49,0.46,2.0,11
sigil.csv,0.415,0.625,0.19,0.605,1.0,18
smarttag.csv,0.45999999999999996,0.575,0.26,0.51,1.0,15
sylpheed-claws.csv,1.0,0.425,0.99,0.415,4.0,1
tango-cs.csv,0.565,0.615,0.29000000000000004,0.485,1.0,17
vapor.csv,0.735,0.29500000000000004,0.525,0.405,6.0,0
xemeiah.csv,0.66,0.45,0.41500000000000004,0.475,1.0,9
zorannt.csv,0.47,0.52,0.345,0.565,2.5,8
zscreen.csv,0.77,0.46499999999999997,0.5549999999999999,0.5,2.5,5
