,nutz.csv,jajuk.csv,ossim.csv,massiv.csv,v8.csv,ngl.csv,qmmp.csv,mesa3d.csv,rcp-company-uibindings.csv
jajuk.csv,0.71,0.97,0.58,0.51,0.44,0.47,0.42,0.55,0.5
massiv.csv,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mesa3d.csv,0.26,0.21,0.48,0.29,0.33,0.24,0.31,0.86,0.46
ngl.csv,0.66,0.64,0.61,0.52,0.5,1.0,0.45,0.48,0.37
nutz.csv,0.97,0.65,0.68,0.85,0.54,0.46,0.43,0.51,0.41
ossim.csv,0.0,0.0,0.84,0.0,0.0,0.01,0.04,0.0,0.01
qmmp.csv,0.46,0.29,0.71,0.68,0.43,0.58,0.97,0.23,0.47
rcp-company-uibindings.csv,0.37,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.99
v8.csv,0.54,0.71,0.13,0.05,1.0,0.27,0.13,0.0,0.31
