,nutz.csv,jajuk.csv,ossim.csv,massiv.csv,v8.csv,ngl.csv,qmmp.csv,mesa3d.csv,rcp-company-uibindings.csv
jajuk.csv,0.27,0.0,0.34,0.43,0.08,0.31,0.26,0.61,0.2
massiv.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mesa3d.csv,0.4,0.28,0.24,0.24,0.23,0.33,0.35,0.02,0.2
ngl.csv,0.3,0.24,0.43,0.37,0.46,0.0,0.27,0.37,0.2
nutz.csv,0.0,0.38,0.34,0.47,0.54,0.56,0.13,0.74,0.1
ossim.csv,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0
qmmp.csv,0.28,0.15,0.41,0.5,0.62,0.56,0.02,0.29,0.6
rcp-company-uibindings.csv,0.89,0.96,1.0,1.0,1.0,1.0,1.0,1.0,0.0
v8.csv,0.11,0.47,0.97,0.99,0.0,0.93,0.97,1.0,0.1
