,recall,precision,pf,wins
badtrinitycore.csv,0.32,0.4,0.38,4
bulmages.csv,0.06,0.47,0.02,15
forester-atv.csv,0.07,0.5,0.05,16
google-collections.csv,1.0,0.39,1.0,1
hannosset.csv,0.0,0.0,0.02,0
jbpm.csv,0.07,0.33,0.03,8
mevenide.csv,0.23,0.5,0.09,18
nassp.csv,0.41,0.47,0.31,14
open-media-library.csv,0.55,0.44,0.42,13
opendvr.csv,0.59,0.4,0.5,5
openefm.csv,0.35,0.5,0.22,17
oppna-program-hsatools.csv,1.0,0.4,0.94,2
paintown.csv,0.55,0.36,0.48,3
projectfactory.csv,0.23,0.4,0.22,9
smbopensoft.csv,0.3,0.39,0.2,12
st-filteredstatistics.csv,0.56,0.4,0.46,7
thedata.csv,0.19,0.4,0.17,10
trackit.csv,0.54,0.41,0.46,6
wxstudio.csv,0.29,0.46,0.31,11
