,toped.csv,irrlicht.csv,qse.csv,truevision.csv,qedo.csv,genoviz.csv
genoviz.csv,0.0,0.0,0.0,108.0,260.0,0.0
irrlicht.csv,0.0,0.0,7.0,21.0,0.0,12.0
qedo.csv,0.0,0.0,81.0,108.0,0.0,49.0
qse.csv,0.0,0.0,0.0,0.0,44.0,9.0
toped.csv,0.0,0.0,6.0,0.0,0.0,1.0
truevision.csv,0.0,0.0,6.0,0.0,64.0,26.0
