,recall,precision,pf,pci_20,ifa,wins
avifile.csv,0.435,0.37,0.33499999999999996,0.705,2.5,10
baadengine.csv,0.895,0.29000000000000004,0.72,0.385,2.0,2
bibedt.csv,0.53,0.51,0.355,0.5449999999999999,0.0,18
cascading.csv,0.74,0.42500000000000004,0.505,0.46499999999999997,0.0,16
chaosrts.csv,0.7050000000000001,0.325,0.53,0.515,2.0,8
exl.csv,0.6,0.4,0.495,0.485,1.0,11
gnome-jabber.csv,0.5549999999999999,0.375,0.43,0.53,2.0,9
gogoego.csv,0.59,0.39,0.52,0.43,2.5,5
httpcontentparser.csv,0.49,0.45,0.43,0.515,1.0,13
impala.csv,0.545,0.305,0.565,0.635,2.5,3
jaxlib.csv,0.515,0.395,0.375,0.61,1.0,15
jgameai.csv,0.16,0.22999999999999998,0.275,0.915,3.0,4
jhotdraw.csv,0.7150000000000001,0.295,0.745,0.52,3.5,1
patterntesting.csv,0.945,0.345,0.86,0.405,1.5,6
pokeglobal.csv,0.815,0.29000000000000004,0.69,0.45999999999999996,1.0,7
snakeyaml.csv,0.28500000000000003,0.395,0.175,0.615,1.0,14
unflobtactical.csv,0.775,0.38,0.54,0.475,1.0,12
werx.csv,0.975,0.305,0.99,0.41,3.0,0
zealos.csv,0.305,0.485,0.225,0.71,1.0,17
