,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,keyczar.csv
agilitybook.csv,0.25,0.08,0.0,0.33,0.97,0.06,0.14,0.82
apolloplayer.csv,0.08,0.42,0.0,0.09,0.95,0.17,0.1,0.64
k3d.csv,0.14,0.33,0.0,0.15,0.96,0.5,0.0,0.85
keyczar.csv,0.11,0.0,0.0,0.27,0.9,0.18,0.0,0.92
kowari.csv,0.15,0.31,0.0,0.26,0.96,0.15,0.21,0.76
redshell.csv,0.11,0.25,0.0,0.0,0.98,0.14,0.06,0.56
rtb-team.csv,0.5,0.38,0.0,0.69,1.0,0.37,0.0,0.8
