,brlcad.csv,xmemcached.csv,fceugc.csv,jaolt.csv,kmess.csv,google-gears.csv,ftm.csv,jcache.csv
brlcad.csv,0.71,0.62,0.17,0.31,0.11,0.22,0.63,0.0
fceugc.csv,0.69,0.48,0.68,0.54,0.53,0.5,0.59,0.55
ftm.csv,0.43,0.4,0.43,0.23,0.51,0.39,0.69,0.58
google-gears.csv,0.64,0.71,0.22,0.6,0.64,0.66,0.55,0.41
jaolt.csv,0.07,0.59,0.66,0.64,0.57,0.44,0.65,0.21
jcache.csv,0.55,0.67,0.64,0.47,0.6,0.2,0.3,0.92
kmess.csv,0.0,0.34,0.6,0.13,0.67,0.1,0.63,0.78
xmemcached.csv,0.0,0.82,0.47,0.53,0.42,0.13,0.24,0.43
