,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,buddata-ebxml-registry.csv
anaxagora.csv,0.44,0.4,0.48,0.57,0.57,0.31,0.65,0.44,0.41
buddata-ebxml-registry.csv,0.34,0.41,0.38,0.35,0.43,0.31,0.37,0.35,0.34
continuum-ide.csv,0.75,0.95,0.75,0.41,0.71,0.42,0.72,0.93,0.47
gtad.csv,0.62,0.86,0.63,0.74,0.55,0.47,0.76,0.67,0.82
htmlunit.csv,0.32,0.44,0.5,0.47,0.39,0.32,0.47,0.44,0.43
jsr308-langtools.csv,0.38,0.37,0.5,0.0,0.37,0.28,0.46,0.34,0.44
kaffeine.csv,0.34,0.37,0.4,0.33,0.42,0.28,0.48,0.33,0.41
stemkit.csv,0.71,0.63,0.76,0.71,0.53,0.86,0.7,0.57,0.86
taokgame.csv,0.79,0.8,0.94,0.94,0.92,0.83,0.67,0.92,0.71
