,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,buddata-ebxml-registry.csv
anaxagora.csv,0.44,0.0,0.44,0.33,0.4,0.67,0.21,0.56,0.25
buddata-ebxml-registry.csv,1.0,1.0,0.99,0.91,0.85,0.95,0.94,0.9,0.0
continuum-ide.csv,0.04,0.82,0.2,0.41,0.15,0.28,0.22,0.18,0.0
gtad.csv,0.2,0.0,0.22,0.13,0.0,0.33,0.15,0.18,0.0
htmlunit.csv,0.49,0.0,0.35,0.25,0.1,0.59,0.43,0.4,0.0
jsr308-langtools.csv,0.49,0.45,0.4,0.0,0.1,0.79,0.48,0.89,0.0
kaffeine.csv,0.96,0.09,0.5,0.54,1.0,0.92,0.36,0.75,0.25
stemkit.csv,0.24,0.45,0.38,0.23,0.05,0.05,0.34,0.32,0.5
taokgame.csv,0.25,0.0,0.1,0.05,0.25,0.21,0.42,0.15,0.25
