,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,buddata-ebxml-registry.csv
anaxagora.csv,0.06,0.68,0.23,0.44,0.57,0.54,0.48,0.12,0.72
buddata-ebxml-registry.csv,0.05,0.88,0.14,0.49,0.76,0.48,0.26,0.16,0.95
continuum-ide.csv,0.33,0.29,0.0,0.48,0.5,0.63,0.2,0.1,0.62
gtad.csv,0.22,0.25,0.07,0.46,0.54,0.33,0.24,0.19,0.28
htmlunit.csv,0.1,0.49,0.3,0.56,0.79,0.43,0.24,0.16,0.62
jsr308-langtools.csv,0.1,0.83,0.21,0.02,0.93,0.5,0.34,0.16,0.67
kaffeine.csv,0.06,0.89,0.04,0.54,0.75,0.49,0.36,0.12,0.72
stemkit.csv,0.0,0.63,0.26,0.4,0.62,0.42,0.19,0.29,0.45
taokgame.csv,0.1,0.19,0.71,0.13,0.33,0.28,0.19,0.11,0.45
