,olsrd.csv,reaper-ecad.csv,rtb-team.csv,autofac.csv,sidekar.csv,fluidium.csv,jsr308-langtools.csv,illumination.csv,buddata-ebxml-registry.csv
autofac.csv,1.0,0.94,0.16,0.0,0.24,0.59,0.35,0.45,0.25
buddata-ebxml-registry.csv,1.0,1.0,1.0,0.85,1.0,1.0,0.95,1.0,0.0
fluidium.csv,0.35,0.01,0.05,0.33,0.29,0.07,0.1,0.38,0.0
illumination.csv,0.1,0.28,0.3,0.52,0.11,0.38,0.15,0.0,0.25
jsr308-langtools.csv,0.25,0.52,0.11,0.06,0.26,0.41,0.0,0.4,0.0
olsrd.csv,0.0,0.4,0.65,0.58,0.45,0.48,0.35,0.68,0.75
reaper-ecad.csv,0.7,0.0,0.89,1.0,0.92,0.97,0.75,0.77,1.0
rtb-team.csv,0.15,0.27,0.03,0.24,0.21,0.14,0.25,0.23,0.0
sidekar.csv,0.45,0.97,0.35,0.24,0.03,0.1,0.4,0.52,0.0
